k_b_p3,k_b_p11,k_op_succ,k_pt_lldr,k_pt_gfp,k_f_lldrcomplex,k_d_lldrmRNA,k_d_lldr,k_d_lldrcomplex,k_d_gfpmRNA,k_d_gfp,alpaga_basal,alpaga_act1,alpaga_act2,alpaga_k3,alpaga_k_act1,alpaga_k_act2,copy_nr,mumax,tc,cap,sigma,scale,score
6.184948908068118811e+00,3.607267406326379877e+00,2.340451836402692720e+00,9.447855696659164693e+00,1.884864605400670357e+00,3.917364794253728744e-01,9.868303789651966085e+00,6.748725283647809547e+00,5.476215942379665247e-01,1.431131879475246338e+00,1.938144636966612419e-03,6.154942456448859289e+00,5.456202736548360299e+00,8.659632849206621685e+00,8.680841512938685867e+01,4.299187923170160275e+01,5.334664332290159905e+00,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,2.545063330006935018e+02,2.204457690504232887e+06
4.835748970458817908e+00,7.000353155571598762e+00,3.117720270020677642e+00,5.475889221870975376e+00,5.675225235581989658e+00,4.898771121254656080e+00,8.505535099585587844e+00,3.808579075830852645e+00,8.218359866157991078e+00,6.038718051965543676e-01,6.081242846566528408e-03,1.239417558930806296e+00,1.263286947071726507e+00,2.529177625490862447e+00,2.803672826599625800e+00,6.352166532201815485e+00,8.044254269311639405e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.156639258848445166e+02,2.206366901809032075e+06
8.115326788951405135e+00,5.112648258875011287e+00,7.669834599206002856e+00,2.931843249389746997e-02,2.782730385107528570e-01,4.516360831295660461e+00,5.028491050225150971e+00,6.263213908675883346e+00,5.927112303654814562e-01,3.193892580477741272e-01,2.048762004643691140e-02,5.129966681810461893e+00,2.322047665283229811e+00,9.754698857366522091e+00,7.737488692869921181e+01,5.702122580949788500e+01,3.231127276045030072e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,7.318704340251146050e+02,2.207683346404559910e+06
7.779089577426972824e+00,4.521862789265372662e+00,4.584247342297171457e+00,9.223486605552807305e+00,2.470464446792068614e-01,4.222864306467728035e+00,1.238997097604308095e+00,7.982217042255819628e+00,4.903115347798180923e-01,1.199557904501327710e-01,1.918005263233797664e-02,7.102827318862951600e+00,3.340408085794395188e+00,9.685612391581723823e-01,9.901927932327878068e+01,9.075780225022451475e+01,4.749421733345474905e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,7.319776598974646049e+02,2.209968482651493978e+06
5.356936677764037036e+00,2.297738561305089355e+00,6.520419195666796952e+00,6.212530865944120073e+00,4.046646227174973021e+00,4.792955189866288102e+00,3.872198844225470449e+00,3.276952352445532846e+00,9.887220835894600768e+00,2.052828274829702870e+00,6.097950525688184374e-03,9.990307184518439243e+00,7.298043191961001597e+00,1.031335285108015976e+00,8.362735661288726874e+01,4.284301154231616238e+01,1.181418246856721588e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.660137469918236377e+02,2.210687951556846499e+06
7.364815850540146869e+00,7.507105832339434848e+00,8.685647099751475864e+00,6.327390719429001997e+00,2.715522476536870844e+00,7.476773761035611088e+00,6.105077415901092763e+00,2.644554744541452340e+00,6.725276405892008924e-01,5.671497888590494085e+00,7.381248484186028053e-03,2.981859668302715871e+00,5.017747442380312783e+00,8.346179037800760980e+00,5.197192650173830231e+01,5.861116728043057833e+01,4.775257543223774825e-01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,9.781754455108288084e+02,2.211080134247148409e+06
2.206982963029452627e+00,1.969737136665828725e+00,2.310206958408850930e+00,1.544464528355884658e+00,2.546060189401328167e+00,7.177050451569439993e+00,5.506675178027766293e+00,8.522597602474508705e+00,3.319944896715133709e+00,3.813266310207415355e+00,5.505757028473013889e-03,3.427600881954887768e+00,4.427793128522730548e+00,8.888343375945627400e+00,4.428817763157329779e+01,1.175145536603550767e+01,2.786987333656048804e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,5.717587826620560918e+02,2.213782088154145516e+06
9.115578168011978732e+00,3.292514322408762517e+00,8.596631172650408548e-01,5.574006634636249125e+00,4.904971832731975567e+00,8.345015835318045916e+00,4.220673082764688111e+00,5.281549656869183096e+00,4.835243196413459010e+00,6.840710086262882683e+00,4.931174490462821372e-03,2.928115724962663702e+00,8.245878104684985388e+00,6.381509999785720311e+00,9.990562399578368513e+01,6.584589795846741822e+01,7.560875219254572244e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,4.890271936050582440e+02,2.214443747177684214e+06
8.419092716722579084e+00,3.720796184352749503e+00,7.465968964562378352e-01,5.813900109504434255e+00,7.508084919543710711e+00,6.602808464588712845e+00,3.308763548270122090e+00,3.931438470206633617e+00,1.457797836528283542e+00,5.054071026181553572e-01,6.183823678495364677e-03,9.667527801108640517e+00,2.636574790784735001e+00,3.998648838740876954e+00,4.977660350311036552e+01,7.333522423159207904e+01,5.434526080919130209e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,2.409740239280213103e+01,2.215341788169215433e+06
4.479093433821327075e+00,5.785211607138944778e+00,2.530640566004511260e+00,5.357977925822408949e+00,7.467534440843293098e+00,8.919089612540775036e+00,6.477616486539710117e+00,9.124302890835872759e+00,1.018183877138015170e+00,9.340296400590995418e+00,1.204686707038007737e-03,5.218693266603426917e-01,2.894762342087003226e+00,6.114106270647614139e+00,4.297304101557168821e+01,9.418773782956560581e+01,3.346479152127632517e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,6.150841505498676725e+02,2.215773744790617377e+06
9.280630273641902406e+00,2.335916279320853287e-02,9.278422148422370341e+00,8.014152840443776071e+00,5.898992399062472636e-01,3.857133559705764991e+00,1.734330181710542318e+00,4.776297511315674704e+00,1.364413550566387467e+00,2.804785367755137315e+00,1.842426698283252057e-03,8.537088000962720358e+00,9.681943595899202393e+00,9.670989695516018614e+00,1.073094212641068879e+01,2.264314048941630730e+01,4.349576177167404722e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,9.239604235061138979e+02,2.215955206888615154e+06
7.486025208923966723e+00,9.925574793749234459e+00,8.420716060755711885e-01,1.630854662459515492e+00,9.518439476690412349e+00,7.243791751554734759e+00,4.456498110576644578e+00,1.873553609740889137e+00,9.126502188157587625e+00,5.290819069409499420e+00,2.639219192837928291e-03,7.346647593632646078e+00,1.908419567174443943e+00,3.024893502513767540e+00,8.017497862930233055e+01,3.409921533949492556e+01,6.159653599894791398e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.960241500309204810e+02,2.216462837754979730e+06
3.436948586320224930e+00,9.495698658192118558e+00,6.945202601107358653e+00,5.620265378071937157e+00,7.482727516384988231e-01,6.312568824796129796e+00,5.672958158290524189e+00,5.072531856489916890e+00,3.352925435054960879e+00,4.900809835932511960e-01,8.343586128172299221e-03,5.880149578662769549e+00,1.502402401244723906e+00,9.661203978994160835e+00,7.282871889785396036e+01,4.779736688189902338e+01,2.509322097578520072e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,3.210979994905324020e+02,2.216741004060132895e+06
1.495177977983304096e+00,9.514407119768247156e+00,7.167665790041819918e+00,4.328735463799391892e-01,7.750334321470905508e+00,4.958349902101033990e+00,5.862176706366628132e+00,3.650922129711387853e+00,6.736017585344169056e+00,7.476752912494166736e-01,1.948713302084672389e-02,1.313061764026541622e+00,1.772444933508748877e-01,6.100481387235870301e+00,4.200669258709265996e+00,4.843016184131996482e+01,2.681185899317792476e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.850587415910848108e+02,2.219152135764060542e+06
3.016385760717476661e+00,6.077862759752886923e+00,9.430169876110175764e+00,9.404367570455626435e+00,7.452577849958598399e+00,1.640165484447659638e+00,8.668234279748835647e+00,9.459774944138702679e+00,1.269439992153620356e+00,9.055530172939182165e+00,7.688871388014778194e-03,8.108029199624684935e+00,4.913482531960019273e+00,2.728058940134489241e+00,9.164082816254564534e+01,1.031100748164832304e+01,8.939820177852853078e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,3.845080514931507878e+02,2.220557194957611151e+06
1.993665380602499981e+00,3.199665253359789130e+00,4.897680677966089746e+00,6.573280454627163927e+00,2.470090105812024817e+00,7.871494403730086020e+00,9.618227563044196016e-01,6.166367063801118320e+00,1.204164578111067252e+00,5.732998490847680539e-01,4.965301882571896731e-03,6.205240006055205093e+00,1.859333716362323863e-01,6.231811352785780578e+00,1.767347535331387443e+00,1.821901085456329739e+01,9.555118074704113340e+00,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,8.950500385090919053e+01,2.220760988247697707e+06
1.678691190507955122e+00,3.039667073999026137e+00,4.874033415811807046e+00,5.177102013981575546e+00,9.170737034422449696e+00,3.864176230283388858e+00,2.397369941239117508e-01,7.858073695954899129e+00,2.463461442260651779e+00,7.009579752112343520e+00,6.570121184584805504e-04,2.755668295494383968e-01,5.602566929151264752e+00,4.111740189695372472e+00,5.442284951608905885e+01,3.543519335372219814e+01,8.382984356506956658e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,6.000473724294574822e+02,2.221943329965355806e+06
3.546886948997117539e+00,9.376388524517354384e+00,8.426368046972058323e+00,2.435770095799047130e+00,4.493102232651780881e+00,2.189575569702020719e+00,2.409379850828361036e+00,9.309215684817546688e+00,2.339692785903265015e+00,8.300920665249497787e+00,7.064553376858643575e-03,6.606519146087577177e+00,2.832269041061875381e+00,8.382645601965710291e-01,7.317933657250918600e+01,6.288390583906516618e+00,8.733754366538150293e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,8.075756893849460312e+02,2.223213697373558767e+06
8.851546189142242227e+00,1.332590819629683399e+00,5.354394591089675970e+00,7.471191654373550151e+00,3.816200450181355119e+00,8.853777850494171986e+00,2.822114094770972859e+00,2.416295231067585814e+00,6.277076620506854887e+00,4.059412603921893847e+00,2.572328746760276473e-03,1.606076384210004315e+00,7.965270890614366550e-01,2.689327898356486113e+00,5.259228853820303584e+00,6.134841027299435723e+01,4.806534657540148459e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,9.106578395909406254e+02,2.223308314586183988e+06
8.304219599931904838e+00,2.313411028705223860e+00,6.555862420654818834e-01,1.910844120409799229e+00,2.925574870302968922e+00,2.582166071206109415e+00,2.086104045754902270e+00,1.327858695905017816e+00,9.183613242961580880e+00,7.720633326332440038e-01,2.599304661663110350e-03,7.967730423295363629e+00,4.898215365451360270e+00,5.557237318667188397e+00,4.860394351383396128e+01,8.303429008351393747e+01,8.316215139883442475e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,9.402160818915815810e+01,2.223983081434373744e+06
8.151865897028287122e+00,9.152019255584335156e+00,9.414569758041805514e+00,2.585416475812996051e+00,3.754065303286123756e-01,4.945649548324341893e+00,6.872978473743304173e-01,3.339825771811852473e+00,6.973672182001345199e+00,7.628628924596703165e-01,1.328738994739336009e-02,5.349510311024051390e+00,9.273435543838349560e+00,7.572547692235262140e+00,1.250848816263666841e+01,1.651562536410859039e+01,9.917603679519930893e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,7.628026327953049304e+02,2.225399407152579632e+06
8.047041668376570200e+00,6.496351610005338451e+00,8.969277773961849221e+00,6.925999022588319676e+00,8.352151838872609035e-01,2.966402175853916745e+00,9.876565417955118775e+00,7.276956679105155423e+00,2.961293360349831483e-01,1.360875955049875463e+00,1.807762685791224067e-02,8.721573920860283380e+00,7.843900371133195604e-01,3.584629789964169366e-02,6.070195594182392540e+01,1.008926331161219281e+01,2.277283738247271927e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,7.993409168503720821e+02,2.226687441253815778e+06
7.770404523077123482e-01,7.741479422493827478e+00,5.340855276760264836e+00,8.762658991044984802e+00,3.677096823890083410e+00,9.422558376160804272e+00,5.067320499277737866e+00,2.246021163311763491e+00,8.417293648716800192e+00,5.261022396917599764e+00,3.321582352955987794e-03,7.015641273384575882e+00,4.890590861334008999e+00,5.599204036338450763e+00,9.500375275316052637e+01,4.787456684296857645e+01,1.947447655974696090e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,3.943193402875739366e+02,2.227292457990819588e+06
9.446676356585246737e+00,9.634968896750979894e+00,7.342671453494155287e+00,1.693412220230572585e+00,6.462906905336484265e+00,9.243778991270771073e+00,8.988499200229542296e+00,3.950955372243200703e+00,1.138612520190744437e+00,5.941339291792373523e+00,7.146998113001765823e-03,3.861670599957009564e+00,1.986877441569996794e+00,4.098699964087368031e+00,5.200351028268414666e+01,1.309943541621958119e+01,5.867351001401901023e+00,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,4.475544247885424625e+02,2.228117162213294767e+06
3.579437714423984840e+00,9.130380123670967407e+00,7.642079997466817431e+00,2.996111365201172383e+00,1.272551500066221530e+00,3.298008727060634193e+00,6.143276749845584028e+00,4.840636860601524205e+00,8.806237029331610344e+00,6.415024427974240773e-01,8.271027995746220093e-03,6.781245924009172477e+00,1.462407893526733949e+00,5.202379531425216364e+00,6.390259711542726251e+01,9.364459802197235661e+01,6.817759200459927627e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.839496505127738999e+02,2.228257656665049959e+06
9.471231857784275787e-01,4.474956619844492778e+00,2.067390554431449257e+00,3.487138882906580140e+00,1.216941527248071919e+00,7.629688241738866727e-01,2.099746155604631959e+00,6.270383489322159498e+00,2.239228967218629407e+00,1.382675434229291567e-01,2.171376546849164077e-03,8.464889429982140001e+00,2.699056537854081395e+00,6.023373633974225427e+00,4.955456468905109801e+01,1.166246829694181564e+01,5.294193968677085138e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,8.208998827623774730e+01,2.228415734039008617e+06
4.058610832844287586e+00,7.165869548140606504e+00,8.046970004564233392e+00,3.700578720830765000e+00,4.749546858518188586e+00,4.212636796769608338e+00,3.015148649866362440e+00,6.386905878067356213e+00,1.340428671513253844e+00,8.939506084476434467e+00,2.564533874576616773e-03,6.724791002324085554e+00,8.963588343582142015e-02,1.238489623160921038e+00,9.651644100970314355e+01,6.293652882580357044e+01,9.243152074168470733e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,6.876545628416923819e+02,2.229172903652944602e+06
4.027134852995345682e+00,5.924673218411655284e+00,5.574337390986211282e+00,9.164992627954489990e+00,8.851330373577853905e+00,9.445815486867903843e+00,9.794819286790209745e+00,5.364995530764243625e+00,9.954232990902557532e+00,9.772331921792552833e+00,2.119364984773136780e-04,2.300848422071758215e+00,1.475979211874858255e+00,2.872196421271255851e+00,7.207460806210104920e+01,5.936816659720489042e+01,7.289562891345129003e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,6.856164508371559805e+02,2.231853143567184452e+06
7.615540917057312065e+00,3.778774580606105160e-01,5.490010479588224968e+00,8.317150786507093940e+00,3.118461390649258203e+00,8.385697172134731758e+00,1.713057045967576464e+00,3.066154152136588262e+00,5.226413226068641116e+00,7.511982814141933140e-01,1.203572841283585826e-02,2.675592409724604881e+00,3.080090044942149774e+00,4.049574395297125484e+00,2.349744706619599910e+01,8.601566441289824638e+01,7.740549130584726356e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.667044323812546622e+02,2.232428371034417767e+06
7.819329250909977880e+00,8.511545661796738216e+00,9.210793443703536809e+00,9.133626271060583335e+00,8.301424145524935128e+00,6.321940213454664281e+00,3.807855024173272707e+00,8.097976560573485472e+00,5.877750724262995163e+00,1.206842703330104766e-01,4.364100027599036001e-03,2.233348941333938686e+00,6.548124412408535377e+00,2.351362779412790802e-02,7.025785734689101503e+01,9.099446613233084236e+00,5.453283401929375884e+00,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,6.559442535942103802e+01,2.232617212780643720e+06
5.318910820886168622e+00,8.060203222976848991e+00,2.748499280244190324e+00,1.342740219337626773e+00,4.499724300939215382e+00,2.172119451949280133e+00,2.981830470119216869e+00,7.557410298281318717e+00,1.653926507028876891e+00,6.680468153643904783e-01,1.581595042345678576e-02,3.385901615582903812e+00,1.916659333884118466e+00,6.672221700974949599e+00,9.835068041199838262e+01,8.523493132322008137e+01,5.047362370508028562e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,9.067057111283256177e+01,2.233889059929101262e+06
7.432105967155885118e+00,1.516392461842625217e+00,6.884390693228772395e-01,2.961200361413095727e+00,8.567095691669613933e-01,4.497577089322792432e+00,5.039032597227403265e+00,5.225569537310324364e+00,4.911871741648905498e+00,7.752679266102318056e-01,1.903858453495092806e-02,9.757681058830183218e+00,2.434788649807206440e+00,7.606069058812558126e+00,9.633147968699890384e+01,3.551874385358372876e+01,9.643753589886840416e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,2.921753964745166741e+02,2.234188643188802991e+06
1.104762210032070202e+00,6.583166332411688693e+00,1.110138704933580911e+00,7.119093670051016787e+00,3.741607349252036752e+00,6.880894273949216711e+00,8.265756766993792581e+00,3.646217795703399212e+00,2.703177526204560532e+00,2.793245357222803982e+00,6.123669509639882583e-04,5.771073532056696820e+00,1.698844190224743089e+00,5.472280330901567069e+00,8.791619888924024906e+01,3.586806286389338538e+01,2.819401672521365043e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,2.415609918007320118e+02,2.234286790526133031e+06
9.001713837445217692e+00,2.337934309363141061e+00,7.837403424788390360e+00,7.071658214261771214e+00,9.274590616346122474e+00,4.408244881884971100e+00,1.643990852667631675e+00,2.839146445616798520e+00,2.226104865288113022e+00,3.792439712855739220e+00,3.130618872665586003e-03,5.403004553386119291e+00,8.244533944734531161e+00,5.081047260427219214e+00,1.242488451845255959e+01,3.541094672428328494e+01,6.234523743687004327e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.342844550427616070e+02,2.234783757665935438e+06
8.062779377388793023e+00,8.701471990841973536e+00,4.415423152523228367e+00,5.479546770752052431e+00,7.769970779132318484e+00,1.754421759277089210e+00,6.675395046790625564e+00,6.706818446651706900e+00,1.319254058819601394e-01,2.430069157277641612e+00,1.480249339447028793e-02,3.848457183149115224e+00,7.615473675386739139e-01,4.951754557415510405e+00,2.953604745739367132e+01,8.425286125218232769e+01,8.924138816356128245e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.309823924210466259e+02,2.234983278696181718e+06
9.369786358802628001e+00,8.537947398664421428e+00,2.745836212839432022e+00,8.272344939375964046e+00,5.877861529796961193e+00,4.308660953185648346e+00,7.518660242530649462e+00,6.617772918645153268e+00,3.487187726606326255e+00,3.953047931992371922e+00,2.084222092946691734e-03,7.220632859960701033e+00,6.478684024938199393e+00,8.779994880450317396e+00,4.084328951621565551e+01,5.927232764211414917e+01,4.419447876006547204e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.347885961299291182e+02,2.235454571033410728e+06
5.171541134824783725e+00,1.282328185550711819e+00,7.755076832036665202e+00,1.300537807397163848e+00,1.487392696586581797e+00,2.505022280513169441e+00,5.948312119020584987e+00,1.485321278676758894e+00,6.105149817277752078e+00,1.771855966590422771e+00,1.134067121188444584e-03,5.603994454704124273e+00,4.177367618331210508e+00,9.384926514286753729e+00,6.914177589643959720e+01,6.463953382451896346e+01,8.373282789473772425e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,3.479564703002866963e+02,2.240297902476652991e+06
3.329891425608844990e+00,6.258137354882416403e+00,3.787503986645591070e+00,9.390714415330776887e+00,9.104040157839732306e-01,6.204776738195300290e+00,2.943435750041515586e+00,2.018568807750470206e+00,9.504687037053528798e+00,8.062663631951404453e-01,1.413084372827876252e-02,5.360409165768720285e+00,2.358770910580224367e+00,4.824320386212585632e+00,3.028133556865493858e+01,5.708024836503520305e+01,5.204510998700775559e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,4.925875105611265212e+02,2.240905770832359791e+06
5.745314160345257548e+00,8.363636461331827476e+00,8.593492796197915951e+00,1.332978232154800269e+00,6.378767984393681090e+00,9.918842316381773827e+00,7.326108092019295803e+00,7.388538175729286728e+00,4.782630514622533191e+00,9.545941654476296501e-01,8.651109898710184973e-03,3.879523223804375309e+00,2.058084821189772651e+00,5.491100349881696374e+00,2.248518164567829913e+01,4.509881245224384116e+01,4.462770205667919754e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,6.450569414734503937e+01,2.242235947024799883e+06
3.454809878507040910e+00,1.062077612029627138e+00,7.515206987370333991e+00,1.891417803856487945e+00,5.769769932959452063e+00,5.686013644384307675e+00,4.300503110293664832e+00,8.261983411786619769e+00,8.077726435379354086e+00,1.662446758609910924e-01,3.233230585247363204e-02,9.943514695239642487e-01,2.851890989187328529e+00,7.463591487936285240e+00,7.484945217230473702e+01,1.925932322054632095e+01,1.580112292290720255e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,6.889072723275160115e+01,2.242350649964678567e+06
3.146576754880420879e+00,1.548039404781679451e+00,8.607650863930507157e+00,3.499730985022873497e+00,3.195612856160155779e+00,3.347306389366868196e+00,7.431759492142494317e+00,1.902629852854647252e+00,5.402398516377795445e+00,1.822468550498975493e+00,7.005642672573927400e-03,6.039871795091649176e+00,3.163716045885237804e+00,2.227910130146355083e+00,8.170312651185996344e+01,2.593498284321485414e+01,7.545597687967469369e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,2.425812626254067652e+02,2.244457934010867029e+06
9.436402752151440865e+00,1.085791209768365961e+00,2.287807258229792140e+00,2.897843842109012247e+00,9.875918940622272046e+00,7.737199318368027434e+00,1.095511352680471173e+00,8.778619640243578104e+00,2.188944100413833027e+00,7.067958431249462770e+00,8.795623058145021051e-05,4.362706890246641933e+00,4.590601746907625014e+00,3.199136242095079741e+00,9.448678102886130148e+01,5.720754557964970388e+01,9.097177672293916828e+00,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,3.363702644539525863e+02,2.244553320473377593e+06
8.263774703419970891e+00,6.358153217249181921e+00,4.449845636745489941e+00,9.756439463138976365e+00,7.296303038646060557e+00,5.934267549781297113e+00,9.576196193775455612e+00,7.988566959274238322e+00,5.703024354957584308e+00,4.764531950529792503e+00,4.714390990388093311e-03,9.439466104954227887e+00,9.611163168930783485e+00,4.786291190276406482e+00,8.953121607013586924e+01,1.821240228081812518e+01,2.754164822137152058e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,1.765257706658505867e+02,2.244564649708042853e+06
2.053958850035793482e+00,1.504205702433190073e-01,3.098641239060930364e+00,2.499621748712775204e+00,3.190618724736452583e-01,9.135514808988904889e+00,7.886210599364886775e+00,9.924716719468362314e+00,1.088708769215771310e+00,2.081981412736604586e-01,2.140030476919000876e-02,5.695236175128188805e+00,3.695009273960152996e+00,6.155097272267274988e+00,7.867141723356979810e+01,1.478599387899962281e+01,1.203244934829203494e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,4.446411943154304254e+02,2.245647687438259833e+06
5.614419890340327512e+00,3.366787256384982996e+00,9.284666723056608006e+00,3.315340341613657316e+00,2.071572714081028721e+00,8.371636543347122483e+00,3.512734183986065961e+00,2.262519813090310361e+00,9.815136607540772218e+00,5.593404205008143393e+00,2.550482139015356701e-03,6.140833429618790973e+00,9.437477030610054385e+00,8.411665648263669581e+00,8.079170728575114424e+01,4.656361759960616808e+01,7.582284988228265377e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,6.878043901229375479e+02,2.245728191259161104e+06
9.381344194163585115e+00,6.495668693035685060e+00,3.157871522579120960e+00,8.358466481755794319e+00,7.067242952827147207e+00,9.563441779628275796e+00,8.652796135969115454e+00,7.383366960698553250e+00,2.919865842684980617e+00,6.129130761434408825e+00,6.661481678348289345e-03,8.151664931336521036e+00,2.662408565691693152e+00,5.591379033144615818e+00,8.156289657347889488e+01,7.998150982786343377e+01,6.373298341841353931e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,2.096418928146470648e+02,2.246241351104880683e+06
4.274892028316894965e+00,5.521202215214852771e+00,7.235444302092763902e-01,3.854234278084847976e+00,5.387274298816556950e+00,7.990222888917970501e-01,2.397261874754486932e+00,4.703392788645161637e+00,6.303638894973828677e+00,2.041331342633914137e-01,2.382740571807928642e-02,7.604054881173993863e+00,8.872086539049410803e+00,2.324692378098648149e+00,6.132477787034768824e+01,1.030594431325895499e+01,6.814544132422101086e+01,5.000000000000000000e+00,5.212434999999999707e-01,1.041064017999999969e+01,3.336869299999999927e-01,4.265375040000000340e+00,3.681603523078943851e+01,2.247080895156431478e+06
