Time(h),ALP7 - 0.1 mM Lactate,ALP7 - 0.2 mM Lactate,ALP7 - 0.3 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1 mM Lactate,ALP7 - 2 mM Lactate,ALP7 - 3 mM Lactate,ALP7 - 5 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 20 mM Lactate,ALP7 - 30 mM Lactate,ALP7 - 50 mM Lactate
3.2622222222222224,487.4213836477987,539.0749601275917,503.02840434419386,493.58974358974365,471.214320270924,584.6774193548387,503.02840434419386,481.3650128115537,528.3018867924529,579.1670267623081,581.8965517241379,562.4272070812951
3.345833333333333,500.1209482341558,511.90666059087107,505.9523809523809,484.27672955974845,506.4102564102564,568.922305764411,529.1353383458646,500.0,522.0125786163522,567.5755480655662,592.0702301243074,559.0496156533892
3.4294444444444445,506.16835994194486,532.6858813700919,535.1921470342523,509.433962264151,518.9888727624576,563.6313004734058,558.1770518249647,522.1269296740995,509.433962264151,586.1248679852757,611.2597878877987,567.9012345679013
3.5130555555555554,493.71069182389937,538.1197245988534,540.8348457350272,484.27672955974845,525.3991291727141,585.3246622302884,540.7340189554345,512.464265294454,537.5029117167483,574.33155262987,583.0112003171771,567.9012345679013
3.5969444444444445,503.14465408805034,532.2753723388932,505.94877999596685,499.88353133007223,518.7469762941461,586.0272988505748,560.7985480943738,503.25900514579763,518.9843931982297,588.6609178313015,604.6366647184882,576.65544332211
3.680277777777778,515.3738644304682,537.4168179068361,520.566954108435,496.9718145818775,522.0125786163522,583.8196286472148,537.5075620084694,521.5488215488216,515.6068017703237,587.6875121761153,606.5134099616859,588.776655443322
3.763888888888889,509.31749359422315,528.5408143385935,531.4630820183129,503.26112275797806,546.4709993011879,605.2636239661371,582.9924021040327,503.030303030303,540.5310971348707,586.4769800891904,649.7499305362601,573.1762065095398
3.8472222222222223,496.9718145818775,546.0863829161839,508.66939411650105,512.3456790123456,509.31749359422315,595.1035781544256,582.8949931813754,521.5488215488216,549.3827160493828,608.5987061114253,619.0608502361767,578.3549783549784
3.931111111111111,496.74523007856345,542.3826222481979,530.6967984934087,530.8641975308642,508.96808758443984,598.1111392191584,567.4199623352166,546.1279461279461,539.6184062850729,626.9139874576869,623.241671073506,590.4761904761905
4.014444444444444,521.324354657688,570.9234365867914,528.0602636534841,530.8641975308642,527.9524807826693,617.6747535172261,567.4199623352166,524.6913580246913,564.3097643097643,598.5772630987699,632.2495306366275,592.8571428571428
4.098055555555556,512.4579124579125,578.735632183908,553.2092247846623,478.5634118967452,527.8360121127416,623.671497584541,561.3982279028124,542.989417989418,542.648709315376,600.1536098310293,620.0017347558331,640.6926406926408
4.181666666666667,524.5791245791246,572.4213516100151,561.0308419005279,500.3367003367003,530.4152637485971,623.4192037470726,596.72131147541,536.4718614718614,561.0549943883277,641.5013227513227,645.1502732240438,603.4878863826232
4.2652777777777775,499.88776655443326,527.8736327593984,543.9068100358423,509.09090909090907,536.5881032547699,589.9268340520827,590.1815617838886,512.0129870129871,566.1255411255411,634.9897540983607,654.8128618693135,621.1361737677527
4.348888888888889,508.762225428892,557.7442857982255,584.626006228333,503.030303030303,530.5274971941639,620.8183990442054,562.5813166796773,542.2077922077923,566.4502164502164,635.8147229114971,662.7594627594627,623.4335839598997
4.432222222222222,517.9653679653679,572.9134664618535,575.3667469690737,539.3939393939394,514.9350649350649,596.2890483438429,566.905615292712,545.021645021645,574.6753246753246,649.4024494024494,672.1981721981721,648.7411056376574
4.515833333333333,509.09090909090907,558.7336824529448,569.5564516129033,523.8095238095237,538.8528138528139,635.2759009009009,576.6475721112819,520.6766917293234,577.502468291942,658.7804125117558,682.1361940298507,645.3922161726155
4.599444444444444,511.80223285486437,563.0040322580645,576.650238948626,517.8571428571429,538.961038961039,617.2950404858301,606.9190069190068,568.1913116123643,585.8395989974938,688.4145449224466,691.3273001508296,661.0460009364928
4.683055555555556,520.78111946533,567.6592224979321,567.7999084249085,529.7619047619048,544.8051948051948,638.6946386946387,621.7532467532467,538.4294068504595,558.7928153717627,669.788182831661,691.2604303908652,637.960086266709
4.766944444444444,517.7527151211361,563.7325637325638,556.909756909757,535.7142857142857,529.4505202399939,659.1724919705271,630.6332556332555,547.0969089390143,572.8041367787283,679.6536796536795,695.9488272921108,637.960086266709
4.8502777777777775,547.2013366750208,596.1598258706467,568.2407093321273,514.6198830409356,541.4578111946533,643.268949370793,617.9258649846885,563.8233514821536,614.0638953706105,689.5101955013664,666.7600962324528,655.3022923566465
4.934166666666667,549.9200587676087,552.0361990950227,572.5220053578263,532.1637426900585,552.9448621553885,657.2679528064581,613.805150794119,575.8217382536801,587.0135107884653,685.554510997702,723.755321730307,672.063120981882
5.0175,517.2413793103448,565.5310872702177,583.9275103980985,538.0116959064327,582.3934837092733,655.5168408826945,619.2462059450645,568.9655172413792,580.6768040303368,675.4932419018185,692.5353925353926,661.1404402457474
5.101388888888889,543.364059867182,594.456289978678,578.3926218708826,538.0116959064327,543.866851035635,657.3887771070871,642.1728873493321,609.1954022988506,603.1714294503059,695.5555555555555,712.8119594761553,672.0694019943812
5.184444444444445,551.6352736507155,590.4446285556477,608.4844201121358,531.8612623512805,560.6977213147811,665.1416122004357,620.8189556015642,577.0504578219364,611.0909457551926,666.5447228827511,709.0671885192432,720.3046246418509
5.2683333333333335,528.8415857489036,610.305958132045,617.9407362046677,511.49425287356325,580.3743236915589,656.1696320789378,649.292099629742,600.1363724917202,604.5392557958309,689.8489638215666,698.0841601094766,711.7833289964437
5.351944444444444,522.4137931034483,592.3026744944553,575.0025265749749,537.0153906097798,557.3824000874971,630.5282555282556,634.8527098527098,593.220338983051,617.4687732543842,694.7200364921886,702.5,702.6967059225123
5.435277777777777,525.8133645041886,600.9009009009009,582.993707993708,545.684784726281,593.142411844925,694.8148148148148,652.796535682895,587.5706214689266,627.8009323577537,704.0637860082305,688.704786658003,696.6047575678723
5.518888888888889,536.2600722422895,589.606292727123,589.2143117456643,536.723163841808,587.5868562893694,671.0526315789474,648.2403456087667,601.1299435028249,646.5980195613876,713.4410305142013,712.6969416126043,699.0558924985154
5.602777777777778,522.3254966283945,603.9850560398506,607.962962962963,522.3163841807909,572.2361149702077,688.39789052555,661.826879361126,600.0,634.5119382074091,710.18138488018,711.9750853928068,713.5162104920169
5.6866666666666665,543.9068100358423,606.6592395706319,618.3008892093247,536.2523540489643,555.4721990676422,670.745428973277,663.7966711650923,616.6666666666667,616.586976320583,694.8126085877389,724.8233014135886,706.8417219115341
5.77,541.005291005291,608.8888888888889,616.029616029616,546.9945355191256,557.118514601328,679.9242424242424,663.9502164502164,579.2349726775956,623.5663082437276,736.9252873563219,730.0252312867957,731.0570692923634
5.853611111111111,542.6912568306011,642.8958197964046,626.1603375527426,546.5479757917622,593.0176077717061,678.7847709793563,670.4219882841543,590.1639344262295,613.4897282438266,729.537772905819,736.1581156085014,723.8668788410887
5.937222222222222,537.7390710382514,620.5054618219473,613.0150713484046,546.4569011105235,571.9691961924908,684.0997833219145,680.0908763258161,627.0051119337212,630.9977211616556,722.8578469948444,739.6514161220043,720.4016151128416
6.020833333333333,544.582299421009,603.0741410488246,603.085261621847,569.905064088036,587.6740701568834,684.792030019555,675.539533504047,611.7084826762247,619.3792766373411,724.4207194871332,747.8092349174252,733.6026718379659
6.104722222222223,534.4923893310989,617.2366621067032,601.5920220968261,569.241152745251,574.0163062743708,686.8905125387349,679.7803617571059,582.010582010582,682.3258554601838,720.0006141886348,728.4816247582204,727.0345834338486
6.188055555555556,569.6912264076444,623.7065779748707,630.5562592536297,573.520028358738,590.3379028379028,705.8563926541456,670.3241163427678,596.6435185185186,660.1307189542482,732.2312928525625,754.6296296296297,728.255980372112
6.271944444444444,530.0245098039215,617.4603174603175,630.4434165031306,543.7635281385282,564.2879353233831,673.4923876516797,670.3612479474549,623.6378205128204,639.8881948950898,731.5283418376202,744.4371248719075,727.7946961045553
6.355,520.1470178372352,591.4867110361697,612.6478806254088,559.2382154882156,582.0763968618447,692.9922135706339,677.5333916527495,613.3814102564103,655.9793148028442,713.0980054527191,763.0784355031248,726.9323671497585
6.438888888888889,532.6562326562326,622.9314420803782,611.6897595158465,551.2198622273249,563.1130307600896,678.7851982898422,664.836060654109,614.2191142191142,649.0275580996376,733.0905084346887,724.7842502696872,730.6760050811962
6.522222222222222,532.2947787736521,635.2041963884069,630.2469332709533,573.1431966726085,578.8219639614837,702.2237369004006,701.0226632032541,615.1816674204733,653.3996683250415,737.8253325621748,749.8866213151928,729.9211299211298
6.606111111111111,560.2668475802805,617.1400518970474,633.4795321637426,571.8996988302633,588.272921108742,664.1885521885522,668.0471018816883,613.9334521687462,675.5917087751069,733.5095403161694,737.1604938271606,723.2955807239618
6.689444444444445,529.0910475823943,620.2819865319866,622.4948345714178,573.5803412274,618.3374758354046,683.4757005112275,693.1123674389388,629.389285456774,632.9687185113863,730.8945642890598,767.260843731432,729.2989417989419
6.773333333333333,521.2283895148345,619.8202597700644,619.9728467470403,546.0663613957158,609.7020933977456,695.5372871403406,690.2976279573112,623.5557991312467,671.2962962962964,735.6872573590839,742.7447675235286,743.3925482705971
6.856944444444444,527.8812974465148,618.8175255165546,630.6893228022492,588.7207540020839,591.1937377690803,685.7477732129337,689.5732577676031,647.4245253657018,646.9521469521469,727.4026448314304,743.789787349316,737.063492063492
6.940555555555555,536.4794829583561,643.4509761612566,646.2219171857846,559.6792141514139,595.1238965323472,701.2255564566999,691.7500932563086,646.1806264316981,665.8649331888769,728.5871134139412,762.5304514590784,727.0471021417014
7.023888888888889,556.2527587175474,637.9778173895821,629.1964967965673,572.6122500770389,588.1598974605464,715.8204384268214,678.183290027116,638.747553816047,656.7103412539789,721.3611525086935,751.8201495474223,706.8528611842321
7.1075,550.3085884566725,592.7667897007519,647.0555225457186,580.4232804232805,598.1318447071872,699.9700270834411,672.5120099622492,634.881360233473,651.8384090682416,728.1728610143244,768.7237026647966,710.83952473513
7.191111111111111,561.3812785388128,616.0610044501799,637.8787878787879,595.7736324217839,603.7884037884038,689.2067664797738,682.7821610430306,621.4814814814816,646.8532441054825,733.094766662939,738.9012270902034,736.6013071895426
7.274444444444445,528.0690046771919,601.7808259187569,635.2702176211943,567.5589225589225,588.9181286549708,710.7980819446424,683.9259888857409,623.797975636476,649.2063492063493,736.369301994302,751.1880124739222,735.1617401175955
7.358333333333333,544.5324153757889,602.5127455111839,628.1783145908422,568.5917463134479,589.5905588888045,684.5761020390634,687.8700801114595,650.8461508461509,658.4940598012494,734.4064799967106,771.2370356786274,720.265005864852
7.441666666666666,537.6903797956429,605.666922300457,619.8204507028037,575.6859736606573,572.8555246627535,699.4188034188033,710.9345752224584,627.0604781997187,637.6966752953458,731.968868756003,746.2262682850918,748.6772486772487
7.525277777777778,542.4534252912234,627.7116763721466,621.4286215338426,563.6977058029689,589.0395820775567,719.8738706698613,701.8903509022085,618.2017543859649,633.2287613933185,723.7320358081975,746.0871170173496,724.2844964072584
7.608888888888889,538.395225464191,620.046027131783,617.2270236278364,558.7930645047039,596.0259354962196,731.7440837458744,704.1692503789445,637.3315031851616,658.0337690631808,717.3360272692286,753.4965034965035,720.4231428278558
7.692777777777778,549.7807618525624,623.8784230312809,644.9239518137156,577.9795344721716,591.3691001533258,715.9128599427107,693.3261433608415,623.056327875605,657.8255587653329,752.2375111660826,765.9225435481144,706.7736185383245
7.775833333333333,536.3595202952632,620.4559214509463,643.2362719247965,563.3732241481547,574.4705321697862,717.326754978823,678.1196118104881,647.4784006429576,635.2836639409659,725.4028863300387,745.0799208896669,714.8220826792254
7.8597222222222225,535.3145146358296,624.9663907401531,631.0323958043256,586.1387410105539,599.6193349134526,716.178731853789,693.4411897915547,640.348358694612,663.6029411764706,756.899231482165,758.216288879618,717.1813845316716
7.9430555555555555,558.2587648962998,623.6685048119189,641.7061842853083,583.5604973696795,602.8963123133725,713.4261507743781,711.6270805441231,635.968601065321,654.8375669782575,719.3249328556066,746.0792186110657,713.9866190763146
8.026944444444444,546.5072523262179,648.8668643388005,637.244695067399,600.1738860327645,604.2324332251737,724.1334578663347,704.4539856661935,622.8053172854851,665.6816390858944,730.8444609680784,759.5623154922347,703.5910303507391
8.110277777777778,538.6859211936669,647.6316040301514,654.8079243843381,595.2801987284746,597.1335546475997,740.8904994379856,717.3968905164083,641.6122004357298,658.4737827715356,739.0683612905835,762.2734915922346,710.0207769226399
8.194166666666666,538.2247765006385,642.4981357196122,638.2715332070396,618.0712557230662,603.5668035668035,755.6213573379749,721.3155424834257,616.6105549320918,642.0068027210885,762.0406437781199,779.9405101547804,715.7784743991641
8.277777777777779,545.7284851735841,672.7398978121859,642.7474025300595,595.551257253385,606.4398357595419,744.1379363507986,732.2358445328599,651.5881844024225,646.0587002096436,747.8049246039321,774.7743012438344,704.2565995706574
8.36138888888889,555.3221797902648,666.1890300251531,667.8255954571745,580.8635944200186,610.3884901887182,755.3541581966844,732.6659826659828,630.5539128720678,657.5530484490529,759.0052056013448,753.5856349282006,712.8224037516075
8.445,549.514269677475,648.5805298147565,672.590727385248,590.2889188555966,597.8801169590643,753.3061857669187,744.9425287356322,653.2288087056128,659.8597991195079,766.69493820555,774.5824094604583,702.8531030651922
