Time(h),ALP3 - 0.0 mM Lactate,ALP3 - 0.1 mM Lactate,ALP3 - 0.5 mM Lactate,ALP3 - 1.0 mM Lactate,ALP3 - 5.0 mM Lactate,ALP3 - 10 mM Lactate,ALP3 - 50 mM Lactate,ALP7 - 0.0 mM Lactate,ALP7 - 0.1 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1.0 mM Lactate,ALP7 - 5.0 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 50 mM Lactate,ALP9 - 0.0 mM Lactate,ALP9 - 0.1 mM Lactate,ALP9 - 0.5 mM Lactate,ALP9 - 1.0 mM Lactate,ALP9 - 5.0 mM Lactate,ALP9 - 10 mM Lactate,ALP9 - 50 mM Lactate,ALP11 - 0.0 mM Lactate,ALP11 - 0.1 mM Lactate,ALP11 - 0.5 mM Lactate,ALP11 - 1.0 mM Lactate,ALP11 - 5.0 mM Lactate,ALP11 - 10 mM Lactate,ALP11 - 50 mM Lactate,PRD9 - 0.0 mM Lactate,PRD9 - 0.1 mM Lactate,PRD9 - 0.5 mM Lactate,PRD9 - 1.0 mM Lactate,PRD9 - 5.0 mM Lactate,PRD9 - 10 mM Lactate,PRD9 - 50 mM Lactate
0.016944444444444446,0.0027688746209726914,0.00047140452079103207,0.0038586123009300755,0.0008164965809277268,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0016996731711975933,0.0004714045207910288,6.938893903907228e-18,0.0004714045207910288,0.0009428090415820609,0.0004714045207910288,0.0004714045207910288,0.002924988129130707,0.0,0.0,0.0004714045207910288,0.0023570226039551605,0.0004714045207910288,0.0,0.0013743685418725515,0.0,0.0004714045207910288,0.0004714045207910288,0.0,0.0,0.0004714045207910288,0.002671869923646899,0.0,0.0004714045207910288,0.0004714045207910288,0.0,0.0004714045207910288,0.0004714045207910288
0.1,0.002733536577809454,0.0,0.005715476066494084,0.0009428090415820641,0.00047140452079103207,0.0,0.0008164965809277268,0.0019507833184532694,0.0,0.0004714045207910288,0.0004714045207910288,0.0004714045207910288,0.0004714045207910288,0.0004714045207910288,0.003077697552103231,0.00047140452079103207,0.00047140452079103207,0.0,0.002624669291337273,0.0,0.00047140452079103207,0.0013844373104863442,0.0009428090415820641,0.0,0.0004714045207910288,0.0,0.00047140452079103207,0.0,0.002671869923646899,0.00047140452079103207,0.0,0.0,0.0004714045207910288,0.00047140452079103207,0.0
0.1836111111111111,0.0027688746209726914,0.0,0.07307226255943876,0.0009428090415820641,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0018257418583505522,0.0,0.0004714045207910288,0.0,0.02922708028904397,0.00047140452079103207,0.0,0.003077697552103231,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.002624669291337273,0.0,0.00047140452079103207,0.001374368541872552,0.0008164965809277268,0.0,0.0,0.0,0.00047140452079103207,0.0,0.002671869923646899,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0
0.26722222222222225,0.002733536577809454,0.0,0.0024944382578492965,0.0008164965809277268,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0019507833184532694,0.0,0.0004714045207910288,0.0,0.0004714045207910288,0.0,0.0,0.003077697552103231,0.0008164965809277268,0.00047140452079103207,0.00047140452079103207,0.0023570226039551605,0.0,0.00047140452079103207,0.0015723301886760993,0.0008164965809277268,0.0,0.0,0.00047140452079103207,0.00047140452079103207,0.0,0.0024944382578492934,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0
0.35083333333333333,0.003131382371342656,0.0,0.0024944382578492965,0.0008164965809277268,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0018257418583505522,0.0,0.0004714045207910288,0.0,0.0004714045207910288,0.0,0.0,0.003077697552103231,0.00047140452079103207,0.0,0.00047140452079103207,0.0023570226039551605,0.0,0.0,0.001374368541872552,0.0009428090415820641,0.0,0.0,0.00047140452079103207,0.000942809041582061,0.0,0.0024944382578492934,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0,0.0,0.00047140452079103207
0.43444444444444447,0.0030368111930481,0.0,0.002624669291337273,0.0009428090415820641,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0019507833184532694,0.0,0.0004714045207910288,0.0,0.0004714045207910288,0.0,0.0,0.003077697552103231,0.00047140452079103207,0.00047140452079103207,0.0,0.0021602468994692888,0.00047140452079103207,0.0,0.001374368541872552,0.0014142135623730965,0.0,0.0,0.00047140452079103207,0.000942809041582061,0.0,0.0024944382578492934,0.00047140452079103207,0.00047140452079103207,0.0,0.00047140452079103207,0.0,0.00047140452079103207
0.5180555555555556,0.003091206165165235,0.0,0.002624669291337273,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0019507833184532694,0.0,0.0004714045207910288,0.0,0.0004714045207910288,0.0,0.0,0.0031446603773522008,0.0008164965809277268,0.00047140452079103207,0.00047140452079103207,0.0018856180831641283,0.0,0.00047140452079103207,0.0015723301886760993,0.0009428090415820641,0.00047140452079103207,0.0,0.00047140452079103207,0.00047140452079103207,0.0,0.0024944382578492934,0.00047140452079103207,0.00047140452079103207,0.0,0.00047140452079103207,0.0,0.00047140452079103207
0.6016666666666667,0.00298607881119482,0.0,0.0030912061651652343,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0019507833184532694,0.0,0.0004714045207910288,0.0,0.0004714045207910288,0.0,0.0,0.003077697552103231,0.00047140452079103207,0.0,0.00047140452079103207,0.0023570226039551605,0.0,0.00047140452079103207,0.001374368541872552,0.0014142135623730965,0.00047140452079103207,0.0,0.00047140452079103207,0.00047140452079103207,0.0,0.0024944382578492934,0.0,0.00047140452079103207,0.0,0.00047140452079103207,0.0,0.00047140452079103207
0.6852777777777778,0.00298607881119482,0.00047140452079103207,0.002624669291337273,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0019507833184532694,0.0,0.0004714045207910288,0.0,0.0004714045207910288,0.0,0.0,0.003077697552103231,0.00047140452079103207,0.0,0.00047140452079103207,0.0021602468994692888,0.0,0.0,0.0018257418583505526,0.0018856180831641283,0.00047140452079103207,0.0,0.00047140452079103207,0.00047140452079103207,0.0,0.0024944382578492934,0.0,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0,0.00047140452079103207
0.7688888888888888,0.002924988129130708,0.00047140452079103207,0.0030912061651652343,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0018257418583505522,0.0,0.0004714045207910288,0.0,0.0004714045207910288,0.0,0.0,0.003077697552103231,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0021602468994692888,0.00047140452079103207,0.00047140452079103207,0.00125830573921179,0.0009428090415820641,0.00047140452079103207,0.0,0.00047140452079103207,0.00047140452079103207,0.0,0.0024944382578492934,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.0,0.00047140452079103207
