Time(h),ALP7 - 0.1 mM Lactate,ALP7 - 0.2 mM Lactate,ALP7 - 0.3 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1 mM Lactate,ALP7 - 2 mM Lactate,ALP7 - 3 mM Lactate,ALP7 - 5 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 20 mM Lactate,ALP7 - 30 mM Lactate,ALP7 - 50 mM Lactate
0.016944444444444446,21.792504000191496,16.87439431435809,13.864838846795033,23.852830689064735,14.238340627973995,72.94795011168861,9.428090415820632,7.223317180393209,4.810250212153363,35.3041648824499,8.169673198431239,24.944382578492945
0.08583333333333333,16.58578759726521,12.26391825185245,34.81936813936813,4.991341984846233,24.944382578492945,24.285554184566504,4.25188391301714,0.725237724293899,33.9934634239519,12.68310715984019,11.855856045357612,33.9934634239519
0.16944444444444445,36.23910419565561,16.87439431435809,25.867163959383642,53.219152413436625,18.856180831641264,41.83418542608043,25.66622643926774,16.333957239623576,16.32993161855452,12.82512165899194,11.950601043805907,16.32993161855452
0.25333333333333335,16.87439431435809,12.26391825185245,28.723092094683825,5.176206502803494,14.045930619487878,33.9934634239519,21.422758874716934,31.102891747909588,9.428090415820632,21.184538122753352,12.126605117186,9.428090415820632
0.33666666666666667,16.87439431435809,8.178035199799766,16.76976952156723,8.013402417774701,16.32993161855452,32.05695282393575,21.54603689206435,23.5785926822003,16.32993161855452,12.683107159840192,13.310245292923227,9.428090415820632
0.42027777777777775,30.52168616735247,28.99545600399294,21.058332617623293,38.0102308546257,28.284271247461902,37.01398459544395,4.991341984846233,8.340233829379786,9.428090415820632,12.825121658991938,21.7850108428724,9.428090415820632
0.5036111111111111,28.64087786119247,12.126605117186,32.40617525714618,8.007002787510363,9.428090415820632,53.076657155730985,8.02405712586814,9.087202639317615,18.856180831641264,24.503441439979298,21.058332617623293,16.32993161855452
0.5875,44.685237751354066,22.738335708743865,8.013402417774701,4.25188391301714,9.428090415820632,58.271796809689846,19.975635550214967,18.504224156583298,18.856180831641264,4.436748430974401,16.56472733873306,24.944382578492945
0.6708333333333333,53.03002308395545,20.46325798021336,23.108064744658407,21.058332617623293,9.428090415820632,35.65689158511991,9.243225897863374,13.871954487122633,24.944382578492945,21.54603689206435,32.30054514705531,28.284271247461902
0.7544444444444445,23.108064744658407,28.81811933280204,36.09595103655966,13.495109810880514,16.32993161855452,10.251577813993917,27.729677693590094,12.498544891559634,18.856180831641264,5.176206502803494,16.56472733873306,9.428090415820632
