Time(h),ALP3 - 0.0 mM Lactate,ALP3 - 0.1 mM Lactate,ALP3 - 0.5 mM Lactate,ALP3 - 1.0 mM Lactate,ALP3 - 5.0 mM Lactate,ALP3 - 10 mM Lactate,ALP3 - 50 mM Lactate,ALP7 - 0.0 mM Lactate,ALP7 - 0.1 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1.0 mM Lactate,ALP7 - 5.0 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 50 mM Lactate,ALP9 - 0.0 mM Lactate,ALP9 - 0.1 mM Lactate,ALP9 - 0.5 mM Lactate,ALP9 - 1.0 mM Lactate,ALP9 - 5.0 mM Lactate,ALP9 - 10 mM Lactate,ALP9 - 50 mM Lactate,ALP11 - 0.0 mM Lactate,ALP11 - 0.1 mM Lactate,ALP11 - 0.5 mM Lactate,ALP11 - 1.0 mM Lactate,ALP11 - 5.0 mM Lactate,ALP11 - 10 mM Lactate,ALP11 - 50 mM Lactate,PRD9 - 0.0 mM Lactate,PRD9 - 0.1 mM Lactate,PRD9 - 0.5 mM Lactate,PRD9 - 1.0 mM Lactate,PRD9 - 5.0 mM Lactate,PRD9 - 10 mM Lactate,PRD9 - 50 mM Lactate
0.016944444444444446,0.0004714045207910288,0.0004714045207910288,0.0016996731711975941,0.0,0.0012472191289246458,0.0004714045207910288,0.0012472191289246452,0.0003726779962499653,0.0004714045207910288,0.0009428090415820609,0.0008164965809277239,0.0004714045207910288,0.0004714045207910288,0.005715476066494082,0.00047140452079103207,0.005906681715556452,0.00047140452079103207,0.0016996731711975965,0.0008164965809277239,0.0014142135623730965,0.0009428090415820641,0.0003726779962499627,0.00047140452079103207,0.00047140452079103207,0.00047140452079103207,0.003299831645537225,0.0021602468994692866,0.00047140452079103207,0.0004714045207910288,0.00047140452079103207,0.0012472191289246482,0.0008164965809277239,0.002494438257849294,0.000942809041582061,0.00047140452079103207
0.10027777777777777,0.000499999999999997,0.0004714045207910288,0.0016996731711975941,0.0,0.0008164965809277239,0.0,0.0012472191289246452,0.0003726779962499653,0.0004714045207910288,0.001414213562373093,0.0009428090415820609,0.0004714045207910288,0.0004714045207910288,0.005715476066494082,0.0005000000000000006,0.0044969125210773475,0.0009428090415820641,0.0014142135623730965,0.00047140452079103207,0.0012472191289246482,0.0012472191289246482,0.0004714045207910288,0.00047140452079103207,0.0023570226039551605,0.0008164965809277268,0.004242640687119286,0.002494438257849294,0.0008164965809277239,0.0004714045207910288,0.0,0.0012472191289246482,0.000942809041582061,0.000942809041582061,0.001247219128924645,0.0012472191289246482
0.18388888888888888,0.0004714045207910288,0.0004714045207910288,0.0014142135623730965,0.0,0.0008164965809277239,0.0,0.001414213562373093,0.0003726779962499653,0.0004714045207910288,0.0012472191289246458,0.0004714045207910288,0.0004714045207910288,0.0,0.0052493385826745415,0.00047140452079103207,0.0037712361663282535,0.0008164965809277268,0.0014142135623730965,0.0008164965809277268,0.0012472191289246482,0.0008164965809277268,0.0004714045207910288,0.0008164965809277268,0.0023570226039551605,0.00047140452079103207,0.004242640687119286,0.0021602468994692888,0.00047140452079103207,0.0004714045207910288,0.0,0.0009428090415820641,0.00047140452079103207,0.00478423336480244,0.001247219128924645,0.0012472191289246482
0.2675,0.0004714045207910288,0.0004714045207910288,0.0014142135623730965,0.00047140452079103207,0.0009428090415820641,0.00047140452079103207,0.0012472191289246452,0.0006871842709362746,0.0,0.0012472191289246458,0.0004714045207910288,0.0004714045207910288,0.0004714045207910288,0.005906681715556452,0.001699673171197594,0.0032998316455372214,0.0012472191289246482,0.0014142135623730965,0.0008164965809277268,0.0012472191289246482,0.0008164965809277268,0.0009999999999999985,0.0008164965809277268,0.0021602468994692888,0.00047140452079103207,0.004242640687119286,0.0021602468994692888,0.00047140452079103207,0.0005773502691896243,0.0,0.0009428090415820641,0.00047140452079103207,0.005906681715556452,0.001247219128924645,0.00047140452079103207
0.3511111111111111,0.0004714045207910288,0.0008164965809277239,0.0014142135623730965,0.00047140452079103207,0.0009428090415820641,0.00047140452079103207,0.0016996731711975933,0.0006871842709362746,0.0008164965809277239,0.0012472191289246458,0.0004714045207910288,0.0004714045207910288,0.0,0.005436502143433365,0.0013437096247164236,0.0032998316455372214,0.0012472191289246482,0.0016996731711975963,0.0008164965809277268,0.0016996731711975963,0.0008164965809277268,0.0008975274678557499,0.0008164965809277268,0.002624669291337273,0.00047140452079103207,0.0030912061651652374,0.0018856180831641283,0.00047140452079103207,0.0003726779962499653,0.00047140452079103207,0.0009428090415820641,0.00047140452079103207,0.005436502143433365,0.001247219128924645,0.00047140452079103207
0.43444444444444447,0.0004714045207910288,0.000942809041582061,0.0012472191289246482,0.00047140452079103207,0.0009428090415820641,0.00047140452079103207,0.001414213562373093,0.0004714045207910288,0.00047140452079103207,0.0009428090415820641,0.0004714045207910288,0.0004714045207910288,0.0,0.005715476066494084,0.0009999999999999985,0.0032998316455372214,0.0012472191289246482,0.0018856180831641283,0.0008164965809277268,0.0012472191289246482,0.0008164965809277268,0.001247219128924647,0.0009428090415820641,0.002624669291337273,0.0008164965809277268,0.004966554808583781,0.0018856180831641283,0.0009428090415820641,0.000763762615825974,0.00047140452079103207,0.0009428090415820641,0.0008164965809277268,0.005436502143433365,0.001247219128924645,0.00047140452079103207
0.5180555555555556,0.0004714045207910288,0.000942809041582061,0.0009428090415820641,0.0,0.0012472191289246482,0.00047140452079103207,0.0016996731711975933,0.000499999999999997,0.00047140452079103207,0.0009428090415820641,0.0008164965809277239,0.0,0.00047140452079103207,0.005715476066494084,0.0006871842709362754,0.0032998316455372214,0.0012472191289246482,0.0016996731711975965,0.0012472191289246482,0.0012472191289246482,0.0009428090415820641,0.001247219128924647,0.00047140452079103207,0.0023570226039551605,0.00047140452079103207,0.005436502143433365,0.0023570226039551605,0.0008164965809277268,0.000763762615825974,0.00047140452079103207,0.0012472191289246482,0.0008164965809277268,0.004966554808583781,0.0008164965809277268,0.00047140452079103207
0.6019444444444444,0.0004714045207910288,0.00047140452079103207,0.0014142135623730965,0.00047140452079103207,0.0009428090415820641,0.00047140452079103207,0.001414213562373093,0.0004714045207910288,0.0,0.0009428090415820641,0.0008164965809277239,0.0,0.00047140452079103207,0.005715476066494084,0.0012472191289246456,0.0028284271247461896,0.0009428090415820641,0.0014142135623730965,0.0009428090415820641,0.0012472191289246482,0.0009428090415820641,0.0014907119849998608,0.00047140452079103207,0.0028284271247461896,0.0008164965809277268,0.0028284271247461927,0.0023570226039551605,0.00047140452079103207,0.0011180339887498958,0.00047140452079103207,0.0012472191289246482,0.0008164965809277268,0.004966554808583781,0.0012472191289246482,0.00047140452079103207
0.6852777777777778,0.0004714045207910288,0.0008164965809277268,0.0012472191289246482,0.00047140452079103207,0.0008164965809277268,0.00047140452079103207,0.001414213562373093,0.0003726779962499627,0.00047140452079103207,0.0014142135623730965,0.0008164965809277239,0.0,0.00047140452079103207,0.005715476066494084,0.0012472191289246456,0.0028284271247461896,0.0012472191289246482,0.0014142135623730965,0.0008164965809277268,0.0012472191289246482,0.0009428090415820641,0.0007453559924999306,0.0008164965809277268,0.0028284271247461896,0.00047140452079103207,0.002624669291337273,0.0021602468994692888,0.00047140452079103207,0.000763762615825974,0.00047140452079103207,0.0012472191289246482,0.0008164965809277268,0.0052493385826745415,0.0009428090415820641,0.00047140452079103207
0.7688888888888888,0.0,0.0008164965809277268,0.0012472191289246482,0.00047140452079103207,0.0009428090415820641,0.00047140452079103207,0.001414213562373093,0.0003726779962499627,0.00047140452079103207,0.0014142135623730965,0.0008164965809277239,0.0,0.00047140452079103207,0.005715476066494084,0.001607275126832158,0.0028284271247461896,0.0012472191289246482,0.0018856180831641283,0.0008164965809277268,0.0016996731711975963,0.0008164965809277268,0.0003726779962499653,0.0008164965809277268,0.0028284271247461896,0.00047140452079103207,0.005436502143433365,0.0021602468994692888,0.00047140452079103207,0.0012133516482134208,0.00047140452079103207,0.0012472191289246482,0.0008164965809277268,0.0052493385826745415,0.0012472191289246482,0.00047140452079103207
