Time(h),ALP7 - 0.1 mM Lactate,ALP7 - 0.2 mM Lactate,ALP7 - 0.3 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1 mM Lactate,ALP7 - 2 mM Lactate,ALP7 - 3 mM Lactate,ALP7 - 5 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 20 mM Lactate,ALP7 - 30 mM Lactate,ALP7 - 50 mM Lactate
0.016944444444444446,1.247219128924647,0.816496580927726,0.4714045207910317,0.816496580927726,0.4714045207910317,4.496912521077347,0.4714045207910317,0.0,0.0,1.4142135623730951,0.4714045207910317,1.247219128924647
0.08583333333333333,0.4714045207910317,0.4714045207910317,1.699673171197595,0.4714045207910317,1.247219128924647,2.160246899469287,0.0,0.4714045207910317,1.699673171197595,0.816496580927726,0.4714045207910317,1.699673171197595
0.16944444444444445,1.632993161855452,0.816496580927726,1.4142135623730951,2.6246692913372702,0.9428090415820634,3.0912061651652345,1.247219128924647,0.9428090415820634,0.816496580927726,0.816496580927726,0.4714045207910317,0.816496580927726
0.25333333333333335,0.816496580927726,0.4714045207910317,1.632993161855452,0.4714045207910317,0.4714045207910317,2.449489742783178,1.247219128924647,1.247219128924647,0.4714045207910317,0.9428090415820634,0.4714045207910317,0.4714045207910317
0.33666666666666667,0.816496580927726,0.4714045207910317,0.9428090415820634,0.4714045207910317,0.816496580927726,2.494438257849294,1.247219128924647,0.816496580927726,0.816496580927726,0.816496580927726,0.4714045207910317,0.4714045207910317
0.42027777777777775,1.4142135623730951,1.247219128924647,0.9428090415820634,1.699673171197595,1.4142135623730951,2.8284271247461903,0.4714045207910317,0.0,0.4714045207910317,0.816496580927726,1.247219128924647,0.4714045207910317
0.5036111111111111,1.247219128924647,0.4714045207910317,1.699673171197595,0.4714045207910317,0.4714045207910317,3.7712361663282534,0.4714045207910317,0.4714045207910317,0.9428090415820634,1.247219128924647,0.9428090415820634,0.816496580927726
0.5875,2.0548046676563256,0.9428090415820634,0.4714045207910317,0.0,0.4714045207910317,3.7416573867739413,0.816496580927726,0.816496580927726,0.9428090415820634,0.0,0.816496580927726,1.247219128924647
0.6708333333333333,2.494438257849294,1.247219128924647,0.9428090415820634,0.9428090415820634,0.4714045207910317,2.494438257849294,0.4714045207910317,0.816496580927726,1.247219128924647,1.247219128924647,1.632993161855452,1.4142135623730951
0.7544444444444445,0.9428090415820634,1.247219128924647,1.632993161855452,0.4714045207910317,0.816496580927726,1.4142135623730951,1.4142135623730951,0.816496580927726,0.9428090415820634,0.4714045207910317,0.816496580927726,0.4714045207910317
