Time(h),ALP3 - 0.0 mM Lactate,ALP3 - 0.1 mM Lactate,ALP3 - 0.5 mM Lactate,ALP3 - 1.0 mM Lactate,ALP3 - 5.0 mM Lactate,ALP3 - 10 mM Lactate,ALP3 - 50 mM Lactate,ALP7 - 0.0 mM Lactate,ALP7 - 0.1 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1.0 mM Lactate,ALP7 - 5.0 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 50 mM Lactate,ALP9 - 0.0 mM Lactate,ALP9 - 0.1 mM Lactate,ALP9 - 0.5 mM Lactate,ALP9 - 1.0 mM Lactate,ALP9 - 5.0 mM Lactate,ALP9 - 10 mM Lactate,ALP9 - 50 mM Lactate,ALP11 - 0.0 mM Lactate,ALP11 - 0.1 mM Lactate,ALP11 - 0.5 mM Lactate,ALP11 - 1.0 mM Lactate,ALP11 - 5.0 mM Lactate,ALP11 - 10 mM Lactate,ALP11 - 50 mM Lactate,PRD9 - 0.0 mM Lactate,PRD9 - 0.1 mM Lactate,PRD9 - 0.5 mM Lactate,PRD9 - 1.0 mM Lactate,PRD9 - 5.0 mM Lactate,PRD9 - 10 mM Lactate,PRD9 - 50 mM Lactate
0.016944444444444446,413.76262785816084,406.61136249371543,383.789616475521,416.89196239695684,422.19708396178993,402.71493212669685,454.49974861739565,402.0255538112681,401.5686274509804,413.3333333333333,423.7908496732027,414.6153846153846,417.124183006536,417.2549019607843,371.21914174474824,339.8692810457517,352.94117647058823,361.6993464052287,336.484593837535,322.6143790849673,359.47712418300654,367.62846164106674,359.47712418300654,355.29411764705884,364.3137254901961,359.47712418300654,372.54901960784315,374.90196078431376,355.05054591085735,326.79738562091507,361.9607843137255,355.5555555555556,320.26143790849676,329.0196078431373,344.4444444444445
0.1,388.9780473592946,403.84615384615387,371.088451103712,408.18843260574675,415.66113624937157,435.89743589743597,429.5915269833138,400.5033133233942,392.15686274509807,414.3790849673203,410.8496732026144,427.84313725490193,427.71241830065355,430.4575163398693,360.1042454018645,342.1317244846657,344.1427853192559,339.8692810457516,333.0091820803895,339.8692810457517,363.7506284565108,356.7816742081448,341.96571710445187,352.94117647058823,361.9607843137255,379.08496732026146,383.107088989442,339.8692810457517,335.8595542087064,337.8582202111614,346.4052287581699,352.94117647058823,342.09150326797385,344.3941679235797,352.9411764705883
0.1836111111111111,394.2320085929109,416.6666666666667,309.68274649208877,420.767048957948,409.25087983911516,407.5955491049831,420.41606192549597,405.56719785156446,398.6928104575164,427.58169934640523,431.3725490196078,355.42830701602173,409.25087983911516,411.764705882353,359.8179642227262,335.7214680744093,357.2146807440925,337.8582202111614,338.2948321028816,339.7435897435898,335.3443941679236,351.73768225238814,339.9546562698616,359.47712418300654,372.54901960784315,372.54901960784315,350.67873303167426,352.9411764705883,342.238382186959,337.73252890899954,324.66063348416293,344.1427853192559,318.1246857717446,342.13172448466565,359.47712418300654
0.26722222222222225,412.52079779280126,391.0256410256411,410.12260581160643,410.3560146845386,428.8587229763701,418.11804547653605,417.8761490082245,403.2451151723389,411.764705882353,407.97385620915037,431.3725490196079,414.3790849673203,411.7647058823529,450.98039215686276,362.7683295540439,333.5396567915991,361.36249371543494,370.2865761689291,317.3639226270805,333.3333333333333,348.16490698843637,357.836947551154,340.07560450401735,352.94117647058823,352.94117647058823,350.4273504273504,348.4162895927602,352.9411764705883,346.0797371321687,309.8290598290599,324.66063348416293,361.36249371543494,331.32227249874313,316.2393162393162,339.8692810457517
0.35083333333333333,389.98233776269126,397.43589743589746,416.7104776369336,423.9259322500166,402.71493212669685,411.4658925979681,420.41606192549597,402.547914424599,405.2287581699347,375.0326797385621,424.83660130718954,440.91503267973854,411.7647058823529,431.3725490196079,370.067082388511,316.64247701983555,346.1538461538462,361.36249371543494,329.62213225371124,326.92307692307696,346.1538461538462,345.45563097033687,303.656220322887,359.47712418300654,359.47712418300654,344.3941679235797,363.58974358974365,352.9411764705883,353.3899845323351,316.1136249371544,311.71442936148816,357.0889894419306,307.18954248366015,326.9230769230769,331.19658119658123
0.43444444444444447,375.8135898037376,403.84615384615387,386.7173815124368,433.5923048464669,419.30618401206635,407.4746008708273,433.2365747460087,397.03109110117197,379.08496732026146,427.7124183006536,411.764705882353,414.5098039215686,398.6928104575164,398.6928104575164,353.6873267825649,341.67876149008225,363.2075471698113,346.1538461538462,351.27823186413053,322.6898887276246,339.62264150943395,345.59703368526897,308.5081585081585,359.47712418300654,346.4052287581699,337.8582202111614,357.43589743589746,320.26143790849676,366.43640680494786,328.9341377576672,344.142785319256,320.26143790849676,311.965811965812,326.9230769230769,318.2503770739065
0.5180555555555556,381.41265701682966,391.02564102564105,412.65869242446996,449.5645863570392,438.6626445449975,414.00580551523944,420.6579583938075,383.74282949754644,392.15686274509807,401.3071895424837,392.15686274509807,407.97385620915037,405.2287581699347,411.764705882353,371.3860544217687,339.94069056962144,341.9206579583938,363.3284954039671,332.1196071940858,320.7547169811321,343.8155136268344,344.3744960490244,310.30389363722696,331.32227249874313,359.47712418300654,344.3941679235797,324.53494218200103,366.01307189542484,345.8193053241179,329.05982905982904,357.2146807440925,346.4052287581699,325.03770739064856,320.5128205128205,337.8582202111614
0.6016666666666667,399.5296509408361,423.0769230769231,409.85256615253417,424.16545718432513,425.8421317244847,401.18529269472674,432.9946782776972,407.3724736629049,405.2287581699347,401.1764705882353,424.83660130718954,407.84313725490193,405.2287581699347,411.7647058823529,363.9364449483497,318.7747495923597,371.0691823899371,363.20754716981133,323.574062025591,352.2012578616352,356.2776613091078,345.6598793363499,333.7995337995338,357.0889894419306,352.9411764705883,344.26847662141785,342.0060331825038,359.47712418300654,342.97394929360485,320.51282051282055,350.8044243338361,333.33333333333337,324.66063348416293,320.51282051282055,344.26847662141785
0.6852777777777778,412.73226531992105,401.42718916303824,393.12763792269317,411.4658925979681,426.09351432880845,388.48572810836964,433.11562651185295,403.5225967503596,385.62091503267976,420.91503267973854,418.3006535947713,407.84313725490193,431.3725490196078,411.7647058823529,370.02771478961955,335.6627067318891,352.2012578616352,335.5104015481374,333.514060579773,333.3333333333333,376.5432098765432,347.1769035249427,319.13919413919416,350.55304172951236,372.54901960784315,344.26847662141785,324.66063348416293,379.08496732026146,369.5936882360388,320.5128205128205,357.2146807440925,331.19658119658123,337.7325289089995,339.7435897435898,331.3222724987431
0.7688888888888888,404.6281041152093,407.71649733913887,415.62323190081423,436.8650217706822,438.7883358471593,420.1741654571843,433.2365747460087,401.9696049682573,392.15686274509807,421.3071895424837,424.83660130718954,381.5686274509804,405.2287581699347,431.3725490196078,364.32224741748547,310.5054740274866,341.60260889820637,354.499274310595,357.7797055350731,329.14046121593293,349.71941638608297,349.44884364002013,335.4700854700855,350.55304172951236,359.47712418300654,344.1427853192559,363.7506284565108,366.01307189542484,356.2838187648218,316.1136249371544,344.26847662141785,337.8582202111614,322.77526395173453,326.92307692307696,331.07088989441934
