as_input,k_b_dcas,k_b_sgrna,k_pt_dcas,k_pt_gfp,k_f_cascomplex_fw,k_f_cascomplex_rv,k_f_ascomplex_fw,k_f_ascomplex_rv,k_f_ascascomplex1_fw,k_f_ascascomplex1_rv,k_f_ascascomplex2_fw,k_f_ascascomplex2_rv,k_p_asrna,k_p_gfpmrna,k_d_dcasmrna,k_d_dcas,k_d_sgrna,k_d_cascomplex,k_d_asrna,k_d_ascomplex,k_d_ascascomplex,k_d_gfpmrna,k_d_gfp,kd_asrna,kd_dcas,n_inducer,n_cascomplex,scale,score
0.000000000000000000e+00,7.341965345093020900e+00,4.484230787487445191e+00,7.755238773637715077e+00,5.044568498046705152e+00,5.483341032781574143e+00,6.078428973017861559e+00,8.390623941333267277e-01,9.503155535674151722e+00,3.574877586563870224e+00,3.790821816546197986e+00,6.431705660861531726e+00,1.124521057929619872e+00,4.268405318051149422e+00,1.710868597810513370e+00,7.778785233185591785e+00,7.838266040762783327e+00,7.396870265660954402e+00,1.868097210547423170e+00,9.918911178722417121e-01,2.579926216479737633e+00,7.530550273877579137e+00,6.831634908060316036e+00,2.236926442645663805e-03,3.596943602179218935e-01,1.021379026211393370e-01,3.000000000000000000e+00,3.000000000000000000e+00,5.883580428573397967e+02,2.652229693954971299e+04
0.000000000000000000e+00,7.404688833998960718e+00,9.345083891145113952e+00,5.794280634634130678e+00,2.990607121726652107e+00,6.510888794411989977e+00,5.967555779844952113e+00,9.808275339602278819e+00,3.210977122702883269e-01,7.894850546683962023e+00,9.551179402839855115e+00,7.085182462965473604e+00,7.215623612983288915e+00,8.107676009097790626e+00,5.172609538405851026e+00,5.684259784781416691e+00,8.117186249553126842e+00,5.257938926858996886e+00,8.942324728827903968e+00,2.322646840035373028e+00,8.561287428134972899e+00,9.336709385975108244e-01,5.102608464712477421e+00,3.898175542880395750e-02,4.743142459535337196e-01,1.211896511126131365e-01,5.000000000000000000e+00,3.000000000000000000e+00,2.510582652030222164e+02,2.654379785062052906e+04
0.000000000000000000e+00,4.660300434751728282e+00,4.840097457345356347e+00,7.233697456113352686e+00,2.944216964083109289e+00,6.593638089839110705e+00,2.788327756017897840e+00,4.607963954613331303e+00,2.327856831922539893e+00,9.436445236512737367e+00,5.957094648126763481e+00,8.859159186843733380e+00,3.429913990957200287e+00,7.688304404701498562e+00,9.756918072086532945e+00,6.593519178504750222e+00,2.533694791485907150e+00,5.226425445191612340e+00,8.261095553487821874e+00,3.293437391477173737e+00,1.020309395860713053e+01,1.831593382374451018e+00,8.467268763194800485e+00,3.099900177356063741e-02,5.999861704627194037e+00,1.459744516887384047e-01,1.000000000000000000e+00,4.000000000000000000e+00,1.387628198485355711e+02,2.657607468252812396e+04
0.000000000000000000e+00,1.594868480563170543e+00,4.483788302992624430e+00,8.522758813217544471e+00,1.894260763180943385e+00,5.343583347067257350e+00,5.978173066018009685e+00,7.178437788964063593e+00,1.803927327553086490e-01,2.673440332896310778e+00,8.891983782620672017e+00,6.556792468898255066e+00,5.271790742383381634e+00,9.458981174170062900e+00,8.300279030268965741e+00,1.744390531368554820e+00,4.812418580475759988e+00,8.063883755372829032e-02,6.703821188268804798e-01,1.155527965695580805e+00,6.681868423690580983e+00,4.732617413790260130e+00,3.782681170480756361e+00,1.461409175384272355e-02,1.245377843352799774e+00,8.130914948574878842e-01,4.000000000000000000e+00,4.000000000000000000e+00,7.518818783080497781e+01,2.659997721539359918e+04
0.000000000000000000e+00,9.703984599159475977e+00,6.824012477425016598e+00,9.937700717248340254e+00,5.074694744920503986e+00,9.368057633242210969e+00,1.328148462210236636e+00,2.551874126524848130e+00,1.744607569187466733e+00,8.111359182526713951e+00,1.327976808104248008e+00,7.467889079249737883e+00,2.128236647195459685e+00,6.204657996630714933e+00,1.386797453818413350e+00,1.721920995417866918e+00,4.553267391801361086e+00,7.556844315137746015e+00,5.955890080449396606e+00,2.472899625435247994e+00,5.975310443435541075e+00,1.091182087931351674e+01,7.992759900158058706e+00,2.436110676635338916e-03,1.702723586254927257e+00,5.984005011462008028e-01,4.000000000000000000e+00,2.000000000000000000e+00,4.422634152397550338e+02,2.660911268212874711e+04
0.000000000000000000e+00,4.297131783312091002e+00,3.619705542365953210e+00,1.061196925227101495e+01,1.109599053240582167e+00,4.541216474519723434e+00,3.731561438278688803e-01,3.690082988956796317e+00,2.767011880079486286e+00,9.397610239511895003e+00,7.627419145338939721e+00,2.220164322992198347e+00,2.888833494970474369e+00,1.038670092408243129e+01,9.557662220777631390e+00,8.515074198832419228e+00,6.371516063835303889e+00,2.631046271205406573e+00,5.797913280219547660e-01,5.598049312790682741e-01,2.959741347797890665e+00,3.907616976706012601e-01,7.678449096438279220e+00,4.174079133802795216e-02,3.132674650561357854e+00,5.997545652304417940e-01,5.000000000000000000e+00,2.000000000000000000e+00,2.091057011058853732e+02,2.663438325290515422e+04
0.000000000000000000e+00,4.351041638706009351e+00,4.700302721970174957e+00,6.959163605430561894e+00,7.345908375733538165e+00,5.703769958409190544e+00,6.038332622366008984e+00,7.625944026329185554e+00,5.717987452643792601e+00,7.920205474287219438e+00,2.154512010148761814e+00,8.580720931462932910e+00,6.198017610921857656e-01,8.088486072932781212e+00,2.680087643721477342e+00,1.837676790882455391e+00,3.000254664375237912e+00,4.532806190926498502e+00,3.291734605176548811e+00,1.539388971168053288e+00,1.426691628484424879e+00,7.648253088147259682e+00,8.932188693444514271e+00,2.283607989842042357e-02,6.286257036299173429e+00,3.955057626524980385e-01,4.000000000000000000e+00,3.000000000000000000e+00,1.660555804606020729e+02,2.668015800134896563e+04
0.000000000000000000e+00,8.809956261799452903e+00,6.842700157848224940e+00,4.038812813135165491e+00,1.283517561417992781e+00,4.949188479749899727e+00,1.668008123738125903e+00,2.554834097808379667e+00,8.233891280556328240e+00,4.272760239103177149e+00,2.910410825142616620e+00,3.211433525915853959e+00,1.452843121550834837e+00,8.451825570488598061e+00,2.979671013826920234e+00,7.590106013213105740e+00,2.810521907018721510e+00,5.895423023469804846e+00,5.670913995336515079e-01,4.402827589772537742e-01,3.045696517212490129e+00,7.589794638951368633e+00,5.769459781468134096e+00,1.859111652985580287e-02,2.746132524785833695e+00,7.372857615635688422e-01,3.000000000000000000e+00,2.000000000000000000e+00,4.606441287822761979e+02,2.670064251731977129e+04
0.000000000000000000e+00,6.812839632807047963e+00,5.086643026720316207e+00,7.629522323321844546e+00,5.137522180234301850e-01,4.104892047704542968e+00,2.635956086399191545e+00,5.731013553109104208e+00,9.218123752413990957e+00,7.875045005867959524e+00,1.517740240445554889e+00,4.796237887473503214e+00,8.844077767290146497e+00,3.694776513234421689e+00,6.926365689430293848e+00,1.891043422526125228e+00,9.810771531985429394e-01,2.791247706683575469e+00,1.665097220835737968e+00,3.948644951618434096e+00,3.687149686297927165e+00,1.016604919950396280e+01,6.393455764370460592e+00,4.227226662754841185e-02,3.533284884660408576e+00,1.201511778495659266e+00,5.000000000000000000e+00,3.000000000000000000e+00,7.002633183243194708e+02,2.680915830035294493e+04
0.000000000000000000e+00,6.732956128911685489e+00,4.943936043000502600e+00,8.149552435356644864e+00,1.220479011572463968e+00,3.753310408533250264e+00,9.948074134731411666e-01,8.258539901057234900e+00,6.690847530853112346e+00,6.554554137531982683e+00,4.691608499005774924e+00,8.650405093207581331e+00,6.294359064628416434e+00,8.588182660344131136e+00,1.206713772925290140e+00,8.305887921019852627e+00,9.752394435735270983e-01,8.055000518694949818e+00,2.999046089717330998e-01,4.661845337910685672e+00,5.698140186298934040e+00,1.053691336940062673e+00,2.577900648495498270e+00,2.766174520151080604e-02,1.361066636371885963e+00,9.835434169317085473e-01,3.000000000000000000e+00,2.000000000000000000e+00,7.157806242334614808e+02,2.681148138816135179e+04
0.000000000000000000e+00,8.237438835502869594e+00,6.732689072365054095e+00,7.686262953415240240e+00,6.359361140569631310e+00,6.200858609203129035e+00,9.293761817832061567e+00,8.909102604415592097e+00,4.793451206754529181e+00,7.778051972263440028e+00,1.944112224143679679e+00,4.145741059464737255e+00,3.831047796858817023e+00,1.680577392049328544e+00,2.992132032246855644e+00,2.747183489916227850e-01,5.547685014063596931e+00,8.047181189854137884e+00,5.550975364403594625e+00,1.536567096225223694e-01,4.238711699867028226e-01,2.162489916543397950e+00,5.725862779051815288e+00,1.480747697201734853e-03,4.245910358366178916e-01,4.773483514435304942e-01,2.000000000000000000e+00,4.000000000000000000e+00,1.800101394555539969e+02,2.683552649748424301e+04
0.000000000000000000e+00,9.007297563181177580e+00,4.678232006452399006e+00,9.232333769167200277e-01,2.178085120561450871e+00,5.133013506994916320e+00,3.428607062747805578e+00,1.017969197048995333e+01,4.670848059701302901e+00,7.923019119343017280e+00,2.613051022727725048e+00,5.926275449732670175e+00,5.277378769149716070e-02,7.655619502280011091e+00,8.845775799992779298e+00,4.075271343658053880e+00,6.227982535388512098e+00,7.359842593990960857e+00,4.044080867041844662e+00,3.495287542183852736e+00,8.298284622211484773e+00,5.913644595234762491e+00,4.631437006451007754e+00,6.903807357711520647e-03,6.285490498325128073e+00,4.509741056241291929e-02,5.000000000000000000e+00,4.000000000000000000e+00,1.059097192976212938e+02,2.683881896562709881e+04
0.000000000000000000e+00,1.085335678289609440e+01,1.020596197549589412e+01,7.981124398384917384e+00,5.345549609104594424e+00,9.859434709675076292e+00,4.489571242505863147e-01,3.350956574739501814e+00,7.376262429439950807e+00,3.501076767838205761e+00,5.958111422832749859e+00,7.965370215771512719e+00,8.483505945971508311e+00,8.067328006317977085e+00,4.423073903872276169e+00,1.894997096358671751e+00,2.984586969699182468e+00,1.008233419095837924e+01,1.013782301059377833e+00,4.234888906423470267e+00,3.144960890860938996e+00,3.330026446500391923e+00,4.332978596959345730e+00,8.653671743282149303e-03,1.473391182454592663e+00,3.352329995807005858e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.960186523639384859e+01,2.684392495643811708e+04
0.000000000000000000e+00,5.308183414262389377e+00,8.146697817922291307e+00,6.489373291062662474e+00,1.972721358290666638e+00,3.384120796406818066e+00,1.160989609844014669e+00,3.137680628538741523e+00,6.973790323489014398e+00,4.225826575848684818e+00,7.670676270469363622e+00,2.080501379401089590e+00,2.604280756587653567e-01,6.868991563813406032e+00,7.226223760481504499e+00,1.244305872794672307e+00,5.995355416922874880e+00,6.549543634444463081e+00,2.472892991641012284e+00,1.791251809343454626e+00,8.902558685412845563e+00,4.626323441151332538e+00,6.569287743533203106e+00,4.169303103317378162e-02,1.551547669575504607e+00,4.324852567762400568e-01,2.000000000000000000e+00,3.000000000000000000e+00,3.445021917706536101e+02,2.688721496771155944e+04
0.000000000000000000e+00,5.841846643487642154e+00,4.988412622818676923e+00,1.352821577450760981e-01,2.206153201321605639e+00,4.024652175922253328e+00,6.466750022023964206e+00,6.627226059756212706e+00,1.508564047169679734e+00,8.347510800950463050e+00,4.131238554307182120e+00,1.104394984767278931e+00,3.377602485563547141e+00,8.082275830592907440e+00,4.452871515399269065e+00,5.969840359921243511e+00,9.125744732326491970e+00,8.984772043199484415e+00,6.885421151919185467e-01,9.466534160287041644e+00,9.804220680410262290e+00,8.422153627606469684e+00,4.760155988224430423e+00,1.666420847077402373e-02,1.021885386447650701e+00,2.279522891457306383e-03,1.000000000000000000e+00,4.000000000000000000e+00,1.611334577717474588e+02,2.690917543636913979e+04
0.000000000000000000e+00,4.975961618021026212e+00,3.118701297197653766e+00,9.191927881188245664e+00,1.616054863016370247e+00,5.034793791489599712e+00,1.698193765273221523e+00,7.707886772866988423e+00,9.070799379107750582e+00,7.328268343158833575e-01,6.312164000999384017e-01,6.050197061290571554e+00,2.465756965034102688e+00,5.448892200674139374e+00,4.192730462745187126e+00,1.683425964212675652e+00,8.840911601611125548e+00,5.818690289400831439e+00,1.686498752692076053e-01,5.843982091258803635e+00,8.060486261403095654e+00,1.346799508781046484e+00,8.501525256491476057e+00,5.088640443955357723e-02,3.236075394637672353e+00,5.265922850426452140e-01,1.000000000000000000e+00,4.000000000000000000e+00,8.741891518127134759e+02,2.692945875379843346e+04
0.000000000000000000e+00,5.252884455806912101e+00,6.911582097466738794e+00,7.510568329779573560e+00,5.858557115833071816e-01,8.698144065996913810e+00,9.461487034440498434e+00,8.865914335359072140e+00,8.315410178154957421e+00,6.606029627482854494e+00,2.268288607969267012e+00,1.212521157874110855e+00,5.019616862274395075e+00,8.274215265275557840e+00,7.795145660175973212e+00,5.148267841249002608e+00,5.380533793293874822e+00,6.612599938300636193e-01,1.720069761917646378e-01,1.887292706720451019e+00,6.863409101293121317e+00,6.961421586933368211e+00,1.929244064794435554e+00,1.683304339776319977e-02,5.414238001648906007e+00,1.350662201302396559e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.631066840410770737e+02,2.700244258851373888e+04
0.000000000000000000e+00,1.269813884363526268e+00,5.355342189576628442e+00,6.115391940195267217e+00,4.993535005949174099e+00,9.889025307494533124e+00,1.825498788359282809e+00,9.190223773620363801e+00,1.699224128355441898e+00,4.044449207119640732e+00,7.447774441815808721e-01,2.442552584871266586e+00,1.526148158456033244e+00,9.263853935660986139e+00,9.477304463045822525e-01,5.924660329541916459e-01,5.488625884407304589e+00,6.590634591089274963e+00,2.022187608237766554e+00,3.044815978024652203e+00,7.641341945472422736e+00,4.351097447967725351e+00,4.718095650566457522e+00,4.372227064861638340e-02,2.557740877402113089e+00,3.861173878550623328e-01,2.000000000000000000e+00,2.000000000000000000e+00,3.345513604985446818e+02,2.702043768300448937e+04
0.000000000000000000e+00,2.397580807713876716e+00,2.419329898633925779e+00,3.435253896382058691e+00,6.509116219080640642e-01,6.928331332741409554e+00,8.821470279059104413e+00,8.010760187353906048e+00,5.416720526773985966e+00,6.349614413979798755e+00,6.269427184770579586e+00,2.035647452005907798e+00,6.600085357669263963e+00,9.303970860757877048e+00,7.735144025219369723e+00,6.883015262031032533e-01,7.045570219548616953e-01,8.383278525138816661e+00,4.630433391534411469e-01,7.085462903508071619e+00,4.845816199238548450e+00,6.160439133339966844e+00,3.334813238859022366e-01,4.263702632257587721e-02,5.033084810121629005e+00,1.390151648790286243e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.792553461901138974e+02,2.708515909117249248e+04
0.000000000000000000e+00,1.851230654228816164e+00,3.244082336501358022e+00,5.578841829602809277e+00,1.670996470054089800e+00,8.498455457344645581e+00,8.211982793762786059e+00,1.949220353829536956e+00,9.628931842827524790e+00,2.879803871014914307e+00,4.943631578306085572e+00,9.453804607153978523e+00,1.013914849346428859e+01,6.984390867989117346e+00,2.183047423928027975e+00,4.345384710398286110e+00,9.297139371026323929e+00,6.017403756633931344e+00,4.525914006197565342e+00,3.069424041365964140e+00,3.222408246721558012e+00,4.650991688465488494e+00,4.198481177524959307e+00,4.520936839195987406e-02,3.364519695702540503e+00,3.025179421119592732e-02,3.000000000000000000e+00,4.000000000000000000e+00,7.474639267327160042e+02,2.720277401687623933e+04
0.000000000000000000e+00,7.407500142075544858e+00,4.340548119624684453e+00,1.620245811686006343e+00,5.718518463656631745e+00,3.753829284745862527e+00,1.103022045951466357e+00,5.950210614942712972e+00,6.367242522247333447e+00,1.039276027457514040e+01,4.749587874529320075e+00,4.426084766811544391e+00,2.927414640664740109e+00,2.928366833304434813e+00,4.834534959924284614e+00,4.815195521162348058e+00,5.156881507706210233e-01,8.996142891873194714e+00,3.562780534348301220e+00,4.288796938052027663e+00,5.114406037776013658e-01,4.244852686170081491e+00,6.928396929405534088e+00,1.834342979787713379e-02,1.446580862323020522e+00,1.346672985469210271e-01,4.000000000000000000e+00,3.000000000000000000e+00,9.685566883083899370e+01,2.726878274630357191e+04
0.000000000000000000e+00,6.011381809201529869e+00,8.478597868913816171e+00,9.253079567200643840e-01,3.264408090202295942e-01,3.045514582348934685e+00,1.499361074087687706e+00,1.310343182949852414e+00,7.801240672604334847e+00,7.273983512021115594e+00,5.820034299191358507e+00,7.622467583307224182e+00,1.045007140129040391e+00,3.629772911346329067e+00,9.731609779895064705e+00,2.658117065382131772e-01,1.087219590451870666e+00,9.523536166906726663e+00,4.526271166777966481e-01,3.946638767967044270e+00,8.488110297758932887e+00,3.855081969548336041e+00,6.824768365560314187e+00,1.786285915826767157e-02,5.951830562607732134e+00,6.801040917787831708e-01,3.000000000000000000e+00,5.000000000000000000e+00,8.562295104039611715e+02,2.727564394513545994e+04
0.000000000000000000e+00,3.199979297069233564e+00,6.858750244945566621e+00,8.163102986023247354e+00,1.310843844025641358e+00,2.663677638858881203e+00,2.471023465940405117e+00,2.152143764557256755e+00,2.564074863404194549e+00,7.826498156722327515e+00,1.018273624091330598e+00,1.589875883944236623e+00,1.840351157263256932e+00,3.678595824508047230e+00,6.798039731159750687e+00,4.947895573377333989e+00,2.935404299442148535e+00,1.069251654674051588e+00,5.113190347475753406e-01,4.501470365757832326e+00,6.383881053272577155e+00,8.537699745203038759e+00,8.819705816470911230e+00,7.346117661402902163e-03,6.096016456652475490e+00,7.731253947244167701e-01,4.000000000000000000e+00,4.000000000000000000e+00,4.471510344657052656e+02,2.729463118715969176e+04
0.000000000000000000e+00,6.889509825753549421e+00,9.087051058238102996e+00,4.424496922081559092e+00,1.115547104549890811e+00,7.271052792588357683e+00,3.143415853392061532e+00,3.723060555737557120e+00,1.943516813141841881e+00,5.533407950633364436e+00,1.722463979729256245e+00,4.819478232143487695e+00,4.075237714312135218e+00,6.494385460631112217e+00,6.747082244681736007e+00,1.852203271989110167e-01,8.775273692707799000e+00,4.193944380268881389e+00,6.922224435644421803e-01,8.146695737511286950e+00,7.004474138213964807e+00,9.414270514548418234e+00,9.007887421380690540e+00,1.237648266166703481e-02,6.070119500516403477e+00,1.960477122904665137e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.138430715472879911e+02,2.730806880632868706e+04
0.000000000000000000e+00,8.066531727664601803e+00,8.368621677882719823e+00,7.896144804206478796e+00,1.606206385003279946e+00,8.227546283165878549e+00,5.208581754430940514e+00,3.160566424945791653e+00,3.692666815251593793e+00,8.391731056717633308e+00,1.499612020689244929e+00,5.146572352808337358e-02,8.251939601252560763e+00,8.772016815430498937e+00,6.189001415978659715e+00,4.983173502986812942e+00,5.644845187498430228e+00,3.579806594108065454e+00,2.685775810535005359e+00,4.489939551136089335e+00,7.531511233587614429e-01,6.986703367257617536e+00,3.378352362963225275e+00,3.227241963379184897e-02,5.270845761152981312e-01,8.666744185992953931e-01,4.000000000000000000e+00,3.000000000000000000e+00,1.225184580564925056e+02,2.731564509227706003e+04
0.000000000000000000e+00,7.706953058834812076e+00,9.543306511986154206e+00,8.257089287478789785e+00,7.086633089089101389e+00,8.151145506940157048e+00,4.166492743639599539e+00,3.141826341087798902e+00,5.955354791697601513e+00,5.259723277488681070e+00,3.502849289832477453e+00,9.301432476774024849e+00,9.022987420115170520e-01,4.349142437079122736e+00,2.480459960601713476e+00,3.709892569983010535e+00,8.458906210487860733e+00,7.632633940812940665e+00,1.234919769046706195e+00,2.963180591056022717e-01,3.898520980215880449e+00,7.349433745908341642e+00,5.841740730721478592e+00,1.193080184200227649e-02,1.158652824181615859e+00,9.632435024097862897e-01,2.000000000000000000e+00,3.000000000000000000e+00,1.052966339180800190e+02,2.731976515381575518e+04
0.000000000000000000e+00,6.022086118861130544e+00,7.458102580973379858e+00,6.110189958493869256e+00,1.462254439894464131e+00,7.611750091597115464e+00,4.029829498538878063e+00,2.868259955897128899e-01,2.216015278060225580e+00,6.278510718685461178e+00,6.027418731982832512e+00,6.359986689711186081e+00,2.674913526622384907e+00,6.272298585523604864e+00,9.729772913908709242e+00,6.397877816337156354e+00,6.185152711633683964e+00,3.605631000276768194e+00,1.341867491937175583e+00,3.178774257326641095e+00,8.094579695431239230e+00,4.835113640783353262e+00,4.378318163119638839e+00,3.758857749029989592e-02,1.698515925608510058e+00,6.150394913861165769e-01,3.000000000000000000e+00,5.000000000000000000e+00,9.872433324974677760e+01,2.741406049024264939e+04
0.000000000000000000e+00,5.331982558863151311e+00,4.302611527899397714e+00,9.200538449555677900e+00,8.488186662426034701e+00,9.768077289127869989e-01,3.406153345271818456e+00,3.206535299936375427e+00,8.533666179380592354e+00,9.009696154845986626e+00,9.110015587947383864e+00,1.101583366583274853e-01,3.611749132263329720e+00,9.542433538282674377e+00,7.147139486423935928e+00,8.478446374708335398e+00,2.253954458104057423e-01,6.698583736113369325e-01,3.153155417447593756e+00,9.743993188002082917e+00,6.129727822103350654e+00,8.351668438041768283e+00,1.220779805923685402e+00,1.066660987681458846e-02,3.532004228938335988e+00,3.804770608351786265e-01,5.000000000000000000e+00,3.000000000000000000e+00,1.071412167829364215e+01,2.745386583004895510e+04
0.000000000000000000e+00,7.339497417465987716e+00,5.666064539836988878e+00,1.051778721478463519e+00,1.745467742163157920e+00,7.182460792463612798e+00,7.221164158090435770e+00,1.439412469706498887e-01,7.217656084013274409e+00,9.227291884383950205e+00,8.355157637606493992e+00,8.642301896089294999e+00,9.891359455874328077e+00,7.604210382446264127e+00,7.476651803255602857e+00,7.409223191083480486e-01,2.310653117773512344e-01,5.999286768806021408e-01,2.213997588597123922e+00,2.098064548619531955e+00,7.694849512324434038e+00,2.837018278363094836e+00,6.181901307057756867e+00,2.640533354584784567e-02,8.184959407672018017e+00,6.332638864008374169e-01,1.000000000000000000e+00,3.000000000000000000e+00,2.300910618303294939e+02,2.749773759380809497e+04
0.000000000000000000e+00,7.371546183538722374e+00,3.175738266936269039e+00,5.683573539699438015e+00,6.599024882750604171e+00,4.671465506877972906e+00,5.872567840062218103e+00,8.205473433746872658e+00,5.629298229993201730e+00,8.923655302448987303e-01,1.558752322246010458e+00,2.750328024008729777e+00,7.144274012238150950e-01,8.009669762132544335e+00,5.664946912073948404e+00,7.677983329774370702e+00,1.838804272936248374e+00,3.494071478707449607e+00,1.660163465311752296e+00,1.794765073073014250e+00,3.100276440955803459e+00,3.089458807408408170e+00,7.721495222680981207e+00,3.061462485417755855e-02,6.195414440388704591e+00,2.801088790912214521e-01,1.000000000000000000e+00,3.000000000000000000e+00,7.403113358680077738e+01,2.764059104205875337e+04
0.000000000000000000e+00,6.729682778376765206e+00,6.497057117455825370e+00,6.440615092316483548e+00,8.527666891348030020e+00,3.023296221498428249e+00,8.405976878557425147e-01,1.312395300067994874e+00,9.659745123862760963e+00,7.254493976831785318e+00,1.400793368804410521e+00,9.170373763473616435e+00,6.693819371741705382e+00,5.698033874710928259e+00,3.838232956273962326e+00,6.629412755996432871e+00,4.224940778366046423e+00,5.163823557982313517e+00,1.348103199676613073e+00,1.977575785058766356e-01,4.368958813565651411e+00,5.582543689901235950e+00,6.357165638135155561e+00,2.059412553649318106e-02,5.151319857725233931e+00,3.203487951620941354e-01,2.000000000000000000e+00,1.000000000000000000e+00,8.128092479474352672e+01,2.767340088616650246e+04
0.000000000000000000e+00,4.605631615586797345e+00,8.262222803739144084e+00,4.851464622693505646e+00,3.442336899746133660e+00,6.354068350420040368e+00,1.874779702033776863e+00,7.421812056368572108e+00,8.715434545011397915e+00,8.699060607686602609e+00,3.691671067909747528e+00,9.164822419983414292e+00,7.667694047016495595e+00,4.975208223956223641e+00,2.599226777865867088e+00,1.538174155792109365e+00,1.626401790021516414e+00,7.022278907028270289e+00,1.935877509083207659e+00,9.553170934207848575e+00,3.750426479444061156e-01,1.747748360703400117e+00,7.719068957873368220e+00,3.353626356710401324e-02,1.281841642687619742e-01,7.662762362872700406e-01,4.000000000000000000e+00,4.000000000000000000e+00,6.565800204150981472e+02,2.770610101046593627e+04
0.000000000000000000e+00,6.287327708894942191e+00,7.884828482792468840e+00,5.054033302906004721e+00,6.086236176673143206e+00,8.460225707465255596e+00,2.073422614230629790e+00,1.471990104963022850e+00,3.691014959242969962e+00,9.942330754384032687e+00,7.556043503502071879e+00,6.335276894999473996e+00,3.636166486639153206e+00,8.779552412506367531e+00,2.106972064306347647e+00,1.980254134607687844e+00,7.768207336593859758e+00,9.516195935526999605e+00,5.684594898028664245e-01,9.539160060900025329e+00,3.452924974075243458e+00,2.934731009769371735e+00,9.462372460711289790e+00,1.972014478611053279e-02,5.693932823432645840e-01,9.158550404047836047e-01,5.000000000000000000e+00,2.000000000000000000e+00,2.590824093302671827e+02,2.781976775953003016e+04
0.000000000000000000e+00,7.313013520473082174e+00,6.234108609712464499e+00,5.015727580800136920e+00,2.229909689271236672e+00,8.720980078066290275e+00,2.022859739087360609e+00,2.751343634037976216e+00,2.688233002478742500e-02,6.931707337534529501e+00,6.519766654413230889e+00,7.344334889244830578e+00,2.722098429101065697e+00,5.064606111312173198e+00,6.510035755006131630e+00,2.237733156007225332e+00,7.475853273483004102e-01,3.792816201034446166e+00,3.706141292395137565e+00,3.805374407842608608e+00,2.803109557145608832e-01,2.009485708815779148e+00,8.233580566730356765e+00,1.077599761148970332e-02,5.289913947232917080e-01,7.369321277213708443e-01,3.000000000000000000e+00,3.000000000000000000e+00,2.830558689248451287e+02,2.782835539992772465e+04
0.000000000000000000e+00,4.562462736281180042e+00,6.471975724719456480e+00,5.437420211609397924e+00,7.698972706947905920e+00,6.642248396226724694e+00,1.502456829746628530e+00,7.564415044969750035e+00,8.350577612523023774e+00,8.150353113769130076e+00,1.145385366451943998e+00,1.012823006388262215e+01,1.961129101795581198e-01,3.744154162781660578e+00,4.283965109890103484e+00,7.987492809741073785e+00,6.801587521991233842e+00,4.364619579155863960e+00,8.205336443115349709e+00,3.736366057610924329e+00,7.312809734407543338e+00,9.862792759532359455e-01,9.297375181286698265e+00,4.674068768522057771e-02,3.479330714093187837e-01,7.731920447492549031e-02,1.000000000000000000e+00,3.000000000000000000e+00,1.826682911085188437e+02,2.783498793504944479e+04
0.000000000000000000e+00,9.267567593729411968e+00,3.510787260614629979e+00,3.116128728762563416e+00,7.991432699050158739e+00,9.342128885596757470e+00,6.732807117203880587e+00,6.594924306018655535e+00,9.261107175101226829e+00,4.588515209225005442e+00,4.429347076762613966e+00,4.177396140192723983e+00,7.505537026859723682e+00,9.588271037041828038e+00,3.628171862071531972e+00,4.573155586396124406e+00,7.814871404294106760e+00,9.291192066906264202e+00,2.847223701056452061e+00,7.287680912301595093e+00,7.207014022507059359e+00,6.364080883313686599e+00,9.034911374658106453e+00,7.792288336310791361e-03,5.661009827315975684e+00,1.038755208101159594e-01,1.000000000000000000e+00,4.000000000000000000e+00,1.317546225622099598e+02,2.784400995885748125e+04
0.000000000000000000e+00,3.819606338969018466e+00,8.059877093922979796e+00,8.819247015704007708e+00,8.793871726683345713e+00,8.960586436998363880e+00,7.805248410250491986e+00,3.269190310594364046e+00,1.071402860764096188e+00,6.404718753181871449e+00,5.258061452768437505e+00,8.788844009372775545e+00,7.643172053657837139e+00,2.092953548843959677e+00,1.562599739720033520e+00,5.525716306206806649e+00,3.920895152485066149e+00,3.843309614859686363e+00,5.606054839011707092e-01,3.363927560682856033e+00,6.985341536449953814e+00,6.216301312671126844e+00,4.078094148535845065e+00,3.730970385855360283e-02,4.532480445813822922e-01,5.930047991667621865e-01,4.000000000000000000e+00,4.000000000000000000e+00,2.452869276059068966e+02,2.785814313839611714e+04
0.000000000000000000e+00,5.883087327521975496e+00,7.468306419636406623e+00,2.539017202350540625e+00,1.271153491983241235e+00,8.420941517611741034e+00,4.788560477314018904e-01,1.281352679113381965e-01,1.390033669031632835e+00,9.093154870507026644e+00,1.815664979466419804e-01,4.104606138428982476e+00,6.719096597216254629e+00,9.773589199338238442e-01,3.653864300308351964e+00,9.600222727278738821e-01,3.920927074889456243e+00,1.804972987481568758e+00,1.100673744386250430e+00,3.393609678439442501e+00,8.424809340846026728e+00,9.468498988400485317e+00,7.622421224247515781e+00,4.880576373339479829e-02,5.725503654699990452e-01,1.452851584588909617e+00,3.000000000000000000e+00,5.000000000000000000e+00,9.679305307049788780e+02,2.792900454854965210e+04
