k_b_p3,k_b_p11,k_op_succ,k_pt_lldr,k_pt_gfp,k_f_lldrcomplex,k_d_lldrmRNA,k_d_lldr,k_d_lldrcomplex,k_d_gfpmRNA,k_d_gfp,alpaga_basal,alpaga_act1,alpaga_act2,alpaga_k3,alpaga_k_act1,alpaga_k_act2,copy_nr,mumax,tc,cap,sigma,scale,score
5.942509083049865026e+00,3.996518618626245800e+00,5.421449267776483616e+00,3.218570526067381365e+00,1.123650479601296714e+00,9.643915774005616948e-01,7.861143303629372081e-01,8.668210839455165129e+00,5.508048428267013463e+00,2.101266701625113420e+00,8.445455083466260095e-04,1.828193864389165701e-01,4.559940323167224641e+00,9.216749662416336975e+00,1.332955524719129592e+00,3.771265574691657463e+01,1.139546162734824186e+01,4.947445773273936531e+00,3.648704499999999573e-01,1.048188938240607548e+01,2.866144605712324100e-01,4.234030799523952560e+00,8.614522899524566810e+02,1.622348617960779928e+06
9.814230703755413288e+00,2.725524732855240995e+00,6.187057409530003493e-01,2.641795399779544695e+00,2.994273915418640630e+00,8.868181661773720137e+00,4.543342376211554345e+00,9.476372490344203925e+00,3.665271419582671442e+00,1.608806395053420157e+00,2.176349466067005467e-03,4.992919851047280311e+00,1.161958837664177846e+00,7.495208314275232375e+00,2.773921791479261145e+01,4.692868367421668552e+01,7.683896296027498352e+00,4.953872998276720452e+00,5.164348187975952298e-01,1.050668250344433474e+01,3.306085336525203533e-01,4.226025247027637377e+00,2.066414083370704873e+02,1.625079676802033791e+06
6.157049463304081094e+00,9.186647262709232820e+00,2.522396651419815061e+00,9.221233320678388523e+00,2.738084498199383487e-01,4.906831681720026594e+00,8.452126467981116775e+00,1.710407884724285177e+00,2.098367884234011438e+00,5.603522505843663848e-02,1.398491417025006511e-02,9.177106774420856539e+00,1.119846617220124685e+00,6.684119968685044100e+00,8.555217451924571392e+00,8.933169027724652267e+01,5.947016816230125613e+01,5.069912888107656279e+00,5.265464373385603247e-01,1.026620772334696063e+01,3.308140664182424029e-01,4.220489893135445314e+00,2.357247028369288557e+02,1.627810908979730448e+06
5.237586730511751831e+00,6.432202663306095580e+00,1.404099970032152145e+00,2.860799257105899773e+00,3.557742359670508780e-01,2.210112011814687527e+00,7.446953964007696491e+00,8.444744401611434803e-01,5.648105080148835277e+00,3.459686796891758287e-01,4.624655589379823677e-03,9.510707047431045780e+00,3.827756915423049744e+00,1.417913057338076932e+00,8.225699995004394793e+01,2.702433622800223034e+01,5.321494321679097794e+01,5.117911524778341104e+00,5.084709075754070273e-01,1.016396102883785346e+01,3.411407789357949194e-01,4.366121917318916523e+00,5.193286487221622565e+02,1.629145913039767882e+06
2.884285766167115739e+00,6.768014370470696761e+00,8.337479736516874240e+00,1.105568842387429696e+00,5.437714631289624068e-01,8.615128323432208468e-01,1.672880851296431937e+00,5.956821552869892678e+00,1.239554807836087846e+00,6.120856667714068555e-01,9.958598170992028625e-03,3.932906499376685794e+00,5.086519960951589425e+00,2.481663305081042381e+00,7.334734980353671574e+01,5.835707117248896125e+00,8.606933227579077084e+01,5.037353815729997741e+00,5.172455616978282045e-01,1.033083936707026851e+01,3.319663775163414488e-01,4.231829812309150007e+00,7.901801015176923784e+02,1.630599771353837568e+06
1.003318495252053211e+01,8.464385135619686196e+00,7.267012999875656298e+00,4.726299959221456071e+00,8.500922527320519118e-01,8.214352518103588352e+00,6.746571579011122033e+00,7.010682521275954926e+00,6.443774168793696688e+00,2.029298184606164401e+00,1.771625260299446907e-03,4.002133981013344943e+00,4.975550730419778134e+00,7.448549006115073645e+00,6.402052465543690118e+01,7.246841878593536990e+01,9.586743975678965057e+01,4.868550647566325829e+00,4.674100612040171798e-01,1.072302295912257364e+01,3.310602237680712046e-01,4.065405556263209874e+00,6.868525503553512408e+02,1.634517293001398910e+06
3.443001606591374664e+00,5.157928213042973553e+00,2.953810453902954714e-01,8.858887850274239639e+00,4.738676381751203870e+00,9.631545487332664024e+00,4.706230935810659766e+00,6.236533209491783580e+00,4.936173282180250865e+00,7.625719486549458193e-01,1.029463941104721055e-03,8.722199982884944802e+00,1.319717149773506071e+00,9.353511808278533124e+00,4.470905143113120772e+01,6.278394678100883652e+01,9.287444020901094177e+01,4.920101648104927783e+00,5.295727987864147224e-01,1.057699877864736138e+01,3.283547228975917665e-01,4.333534326976944406e+00,3.739199753817445782e+01,1.635470701899574604e+06
8.375813118981438876e+00,8.975393373862861068e-01,1.147518365077731861e+00,6.806962093563477367e+00,6.896775959269149325e+00,2.707095154793182967e+00,9.038623899184335286e+00,5.112548459623227792e+00,4.599933688589925573e-01,2.114729793558553617e+00,2.660692522727052273e-03,9.301349497135463551e+00,6.872740047860546042e-01,7.400617732784491309e+00,8.205755526245647502e+01,5.221170487172944519e+01,4.966991398347736464e+01,4.756795540010686274e+00,4.594204351344637893e-01,1.095268656270102703e+01,3.680294651821113261e-01,4.063778954806624100e+00,7.047744163042617060e+01,1.637694946997348452e+06
4.700865139747368637e+00,6.934643112841961887e+00,3.802560157074755143e+00,7.753907932138458747e+00,8.782238404132204579e+00,5.686192465159519926e+00,5.079612406372946865e+00,2.308180623698666611e+00,2.654151554898268817e+00,2.416703155509168088e-01,2.290878728320635063e-02,6.864832959352805020e+00,5.653464160399661154e+00,7.331922546371262506e+00,7.528501958390096149e+01,6.547638863287912159e+01,2.431745063893859893e+01,5.068649152191928131e+00,5.140869151469595888e-01,1.055357650446640605e+01,3.382683948669957807e-01,4.323937916091380451e+00,1.781989513996259689e+01,1.642158023661540821e+06
8.028688192234387344e+00,7.132531023528452252e+00,7.090667812990859353e+00,4.159574968516071891e+00,4.733600640168566187e+00,2.854015355010465438e+00,2.191627541793543799e+00,7.485224347422247959e+00,1.242260798253226994e+00,8.471799858116318305e+00,5.861301845398897772e-03,6.274492946890320333e+00,3.054060746758450406e+00,6.378235892800113938e+00,6.143803644442490963e+01,8.113282294144423190e+01,8.083160591010219775e+01,4.342693721867149748e+00,4.286461377766198066e-01,1.153441898443437807e+01,3.939131431468177458e-01,3.841351976784032729e+00,5.204196996700944737e+02,1.643621689768091310e+06
5.919722262201718266e+00,3.722253952139715327e+00,7.339571099092993656e+00,2.516513968635602172e+00,4.692736550852402821e+00,1.659174994025592875e+00,8.026789263438251609e+00,2.016176783394501904e+00,7.625996227397725313e+00,9.794318883968724521e+00,3.474421062567726714e-03,6.189471901469722148e+00,4.110065565082169137e+00,1.187535497753142488e+00,2.956317899651311620e+01,7.323947613467833406e+00,6.693743363376185584e+01,4.844102825336467077e+00,4.008202670256302280e-01,1.045674728821929200e+01,3.293334611309599591e-01,4.028821824001189711e+00,8.451426515186823281e+02,1.643905993032309925e+06
4.464686437338726832e-01,7.401984296072156688e+00,5.576537735080402847e+00,8.798926843909361750e+00,3.112449764403032670e+00,5.156246795321216325e+00,1.741822551287415255e+00,7.436556192172230517e+00,5.461771500381185973e+00,6.499339421370748049e+00,1.402260152704132333e-03,6.210050304810266653e+00,7.233350217790194492e+00,7.717960270310198823e+00,4.806550263007683554e+01,1.185360458565109631e+01,3.528975556955160897e+01,5.022323014411709252e+00,4.728356299353433934e-01,1.047550516992101421e+01,2.536094870889602504e-01,4.253226681305828372e+00,6.178907340533500019e+02,1.647882322108078748e+06
8.426836908523981151e+00,2.847591615878243942e+00,7.155915836655352358e+00,3.044156909152694102e+00,5.717740232272299217e+00,4.584663255623998346e+00,8.482566181408548900e+00,7.023017124946356660e+00,7.538733412566386072e+00,2.487223819123215218e+00,2.160470437369517611e-03,4.278039849551030116e+00,1.848789267451540486e+00,4.231127429210986612e+00,6.343248892930571259e+01,2.072291837094583045e+01,3.007124075771497473e+01,4.898789101204696017e+00,5.106923953391770965e-01,1.062137422917734675e+01,3.404414779007853276e-01,4.179034550320304575e+00,2.218994037096786087e+02,1.653867475988414371e+06
1.424674490485042799e+00,3.430017254436681817e+00,7.882994629981861401e+00,5.242523574410673071e+00,1.336717347473633133e+00,3.697239362738023782e+00,4.095657868330183859e+00,6.874651289475698590e+00,1.868776448528279399e+00,1.573119333377385409e+00,3.801182346204553912e-03,6.367990620570128435e+00,4.317831247094272129e+00,5.633795374283332436e+00,6.958763057682254782e+01,2.008020248860984225e+01,2.239200106460603124e+01,4.975216149346370464e+00,4.886362389500047421e-01,1.031925076911856110e+01,3.643820641485669976e-01,4.227745471958154866e+00,3.535558266072739002e+02,1.657912678947620327e+06
6.837078603384497022e+00,6.589513406778269911e+00,2.813374959011461840e+00,7.403633073973180601e+00,6.952926620191878238e-01,7.347579543959064097e+00,3.587357978663771707e+00,8.391931068088924306e+00,7.612713421091680921e+00,1.893906979325356676e+00,5.959412360743947604e-03,6.562481714649288200e+00,8.465995498166334343e+00,6.261662175220993554e+00,5.232047622211850779e+01,2.981871848587258000e+01,8.098572474149304412e+01,5.059048396232928901e+00,4.730128621394995014e-01,1.057673344732854304e+01,3.263482153795084773e-01,4.183306158945383046e+00,6.996754009208126490e+02,1.659721324277358595e+06
7.639652906033504998e-01,2.011390626727919795e+00,9.044358403131036894e+00,5.320894322432656587e+00,5.705085656497947966e+00,4.030557800375290434e+00,1.871579008245296105e+00,9.533683676701516063e+00,1.199089650719294298e+00,5.909101063418645161e+00,1.639912616939857588e-03,2.780529279559203815e+00,4.401283988410977788e-01,3.699692205898968744e+00,2.334312487139534653e+01,1.966753132084862443e+01,1.902349075335917306e+01,5.151653495019514750e+00,4.991376419114295637e-01,1.071986221342083923e+01,3.479057933924210588e-01,4.136870033332079366e+00,5.747286995851667371e+02,1.659764454875657102e+06
2.245775716034561498e+00,3.650790862459345476e+00,1.045459221823794443e-01,8.505110557630571222e+00,9.538533305713890798e+00,3.290611507266278934e+00,2.352346027153965569e+00,6.093201788508707750e+00,7.789562557251819008e+00,1.127741010066884986e-02,5.320594854766181984e-03,4.503515471652897340e+00,6.938416808020411164e-01,1.450173952154533596e+00,9.144613524028463303e+01,8.507288746298731041e+01,7.317800740143084681e+01,5.000000300738724590e+00,5.212435313516210478e-01,1.041064080617652898e+01,3.336869500705163527e-01,4.265374783447310136e+00,1.472446193916556290e+01,1.660025622195500415e+06
4.299695794176892072e+00,3.156788810610943741e-01,4.442217380607644373e+00,6.281216761061200415e+00,3.260124636342760951e+00,3.627113884322496151e+00,7.480165341781401800e+00,3.005901574196172099e+00,8.076409189663815269e+00,9.440805912886705897e+00,5.394522748317386908e-04,6.337781325625952533e+00,3.944689979279816683e+00,9.592181914413789201e+00,1.525544198186000422e+01,3.966231407814967724e+01,7.064698153528934199e+01,4.831865127440520880e+00,4.797164327403888318e-01,1.074197341483326973e+01,3.750907704123149222e-01,4.113792397589831396e+00,5.970276928536610512e+02,1.661432542362925597e+06
8.320745505498141625e+00,6.496351610005338451e+00,9.135887175285956729e+00,7.043654133111040494e+00,8.350457202564149917e-01,3.026927953831128448e+00,9.569598142087841097e+00,7.145704118147274464e+00,3.037815261833586300e-01,1.378916356939371424e+00,1.437941372337390132e-02,8.444079717596627788e+00,8.077877598324951780e-01,3.210126107416555463e-02,5.872290993968117334e+01,9.922894166334662813e+00,2.202532682369041339e+01,5.106922943647298929e+00,4.893880759338298803e-01,1.075147846840922128e+01,3.270468124607525118e-01,4.186449824610717130e+00,7.732745791177064802e+02,1.662716721122837393e+06
2.134545206467464151e-01,7.124936934936657806e+00,9.241890255740671023e+00,5.374301812284949520e+00,5.787422960098837166e+00,3.660532126153308141e+00,4.715383976199545302e+00,2.831819088926401218e+00,5.668028249332408564e+00,6.809889329664515323e+00,2.914062715636122226e-03,7.278494211956424209e+00,9.569731028636260461e+00,5.120838258707135715e+00,7.895575184863044171e+01,1.228388284433376398e+01,8.840018742398908103e+01,4.758765106335605566e+00,4.483195090599063071e-01,1.079535096403175309e+01,3.293734794038826186e-01,4.036976936028288776e+00,3.113470916143929230e+02,1.663652290693134535e+06
9.384277892419094158e+00,4.758364675337126926e+00,6.448596425544024235e+00,7.006784637689761119e+00,5.911277823688924071e-01,5.093725506254719981e+00,4.306022701570067390e+00,7.463319706633318340e+00,3.151869100834971071e+00,1.882088298882961808e-01,2.647116044526133527e-02,6.220843709426179480e+00,9.562172869485609183e+00,2.243671362904490429e+00,7.189027320531273801e+01,1.469901765825255957e+01,5.047843668718787313e+01,5.021849769481526060e+00,5.134070292574044458e-01,1.037168130297704671e+01,3.167998419996362336e-01,4.237240445372917996e+00,3.634832170692267823e+02,1.663828057551161386e+06
7.496583098783151655e+00,3.250642967738265110e+00,6.940202252016011153e-01,1.947362529300181500e+00,4.497105253448987483e+00,7.158861223981692667e+00,9.073959978544854366e+00,8.094407392386698818e-01,4.235179013442770035e+00,8.884968228378859578e+00,1.838119228533412067e-03,3.493624388374002798e+00,2.526366835552253498e+00,7.734581597212309312e+00,2.050525738209935511e+01,6.206110338109414926e+01,2.100761124525339696e+01,5.247563868314985669e+00,4.873788031901255535e-01,1.096490254963032918e+01,3.316540065157637107e-01,4.034698125330501206e+00,6.641891807320296266e+02,1.664718433493614430e+06
8.617519216582358865e+00,9.779705365609776990e+00,1.001291542629308307e+00,8.303187487035014414e+00,6.123535981946776730e+00,9.967056771493290057e+00,8.018610485339360494e+00,2.938824253877816428e+00,9.282858624148552451e+00,8.362167038842493128e+00,6.308454226762079398e-03,3.503886748276172192e+00,5.634976372997972049e+00,4.000345924569653988e+00,9.581874318560123527e+01,5.507403860153919339e+01,6.518030123951261601e+01,4.336774918620815100e+00,4.521031474588257382e-01,1.179155971611798215e+01,3.779487892794242687e-01,4.831155781603349020e+00,6.662386297509908673e+02,1.667710025439074961e+06
1.002005794053143539e+01,1.790918401110636715e+00,1.723899769146824745e+00,4.754865013423434483e+00,1.418251876115447008e+00,5.433905606799967813e+00,6.362922148809034617e+00,5.731088571606486326e+00,1.086408824699975240e+00,7.726088638000322417e-01,9.761702880021264767e-03,5.301263292414474471e+00,2.969065824599375958e+00,5.749513696879986036e+00,6.010708145103966160e+01,7.954084753034314303e+01,2.506732744701884030e+01,5.127427787441287244e+00,4.988580443342038873e-01,1.063501422584540812e+01,2.719637096182139779e-01,4.363207781275107777e+00,2.244287937339303483e+02,1.667843819937351393e+06
7.652663067573236333e+00,7.645260313157966614e+00,2.943860884376521270e+00,3.595873673272783067e-01,5.334397996194995883e+00,3.053238567938937997e+00,5.371240064596377373e+00,8.716600932778304056e+00,4.785976631611074117e-01,5.300032433590228464e+00,1.796191865041505252e-05,6.747745191849313429e+00,1.317454132302118275e+00,1.004944981323779274e+01,2.045124097960870557e+01,9.336789589046220783e+01,7.850628223764663005e+01,4.780809942814338243e+00,4.982269919070677067e-01,1.085809118386367267e+01,3.102276829946464254e-01,4.121459689776865609e+00,2.117057437378571194e+02,1.668329323901478434e+06
1.099165937904026169e+00,9.308160626085351552e+00,9.288100595009169069e+00,6.256355349676463895e+00,2.957438440919386125e+00,6.357158614277978792e+00,9.803902494293376790e+00,8.824644684567417130e+00,6.573239215696582427e+00,9.910361050291399465e+00,9.626129806340680403e-04,6.304540823782071257e+00,8.472394170191136498e-01,7.494178400763309433e+00,2.149762063051898053e+01,5.967617696530307114e+01,7.564312619988031372e+01,4.983323852319725411e+00,4.923015516744850273e-01,1.077624511187373102e+01,3.534093031828510201e-01,4.116614898141962797e+00,8.389916115091398296e+02,1.668788102961082011e+06
3.057838608303880434e+00,1.964068261212351896e+00,9.488716633720304827e+00,4.647393749163156507e+00,6.465765699418464241e-01,5.846552111617993042e+00,2.003087296907958947e+00,8.869636685705671653e+00,6.266450095442910317e+00,2.431072349160866286e-01,6.090219439566555912e-03,1.662621197417631924e+00,3.214014827696828558e+00,3.735487665396258539e+00,8.009954343575994073e+01,8.020157000502726419e+01,7.557427928216945645e+01,4.990582215455215298e+00,5.047096274415295847e-01,1.030670628250282306e+01,4.337930090000000072e-01,4.288865750505615360e+00,3.827534904179300952e+02,1.669326996865726542e+06
8.577242351019709332e+00,3.720796184352749503e+00,7.591292683703999566e-01,5.919204617029524940e+00,7.386507274987963889e+00,6.723547763973336089e+00,3.368727659785558881e+00,3.999979626384299713e+00,1.489567246242631038e+00,5.279953389155912502e-01,8.038970532840665137e-03,9.850642574056209355e+00,2.597764417899695477e+00,4.076641869543253804e+00,5.066660861458366583e+01,7.203793793476155827e+01,5.530862578599186463e+01,5.095559101625094733e+00,5.452972653834444738e-01,1.059601377782367315e+01,3.335588144683543921e-01,4.348464742547797357e+00,2.366887201446049360e+01,1.669705844024132006e+06
5.207511101355226657e+00,2.355972672424528902e-01,6.187457002775878401e+00,5.131827137540783568e+00,4.481159566101558411e+00,9.047000961718421053e+00,2.775176065101430556e+00,5.999802769044856099e+00,8.139611760878789681e+00,2.321793339983411641e+00,3.946772876681256537e-03,1.892835692073642662e+00,3.777772417102726266e+00,7.333857679453345213e+00,5.500106320646071367e+01,5.394031235447427974e+01,8.030141565227938827e+01,4.924899938909488739e+00,4.761002578104559513e-01,1.054916404732847646e+01,3.059327814630877218e-01,4.201937067749742738e+00,2.444822165608936757e+02,1.670958607795888558e+06
8.644952177967768492e+00,4.365295485255613173e+00,4.009254199903828364e-01,5.965338910214981638e+00,3.356901038117169556e+00,4.674738219457199584e+00,1.863705256796209131e+00,3.495919154287976838e+00,1.963544929643540105e+00,8.123360806516322086e+00,1.264384040052572494e-03,4.704870603662344664e+00,6.739754535335264585e+00,4.747336499738404214e+00,5.314169420586723902e+01,8.685615284616929443e+01,9.542573705373439452e+01,5.066796569535205741e+00,4.989429169616502180e-01,1.063559313596188538e+01,2.875615010438372643e-01,4.156836006618632950e+00,8.561435768967595550e+02,1.674253326087384950e+06
5.863602289866986617e+00,9.554667843314456732e+00,1.014362556061657727e+01,5.343572949963443897e+00,5.215204185304939344e+00,5.715597393825328609e+00,4.129084759781595615e+00,8.600750676775861692e+00,2.219072303973064209e+00,7.062865144723200928e+00,1.117067740301214834e-02,4.297606610883450529e+00,8.493552458780383674e+00,8.245930088606417740e+00,1.014616503975038313e+02,4.111590323858204243e+01,5.924423260319014872e+01,5.280856236477674770e+00,4.870960527940048079e-01,1.097383399502351686e+01,3.483297559262508725e-01,4.168659753640116428e+00,3.699012762946484827e+02,1.675023484486293979e+06
8.302878729007991510e+00,7.904098330275564521e+00,1.341730862763609755e+00,5.846349112100428513e+00,1.778015637467317056e+00,2.812867068686987437e+00,8.407371816572458911e+00,5.254565871166454016e+00,6.522509443557093611e+00,2.034780739720954301e+00,4.177144589349955812e-03,2.132669541379838662e+00,8.140584060448345483e+00,5.786000891788447120e+00,5.653115587209907034e+01,1.059054207187101326e+01,7.713018113917763685e+01,4.916060995017950574e+00,5.204171032384038442e-01,1.057338396903696065e+01,2.975844637624776579e-01,4.192255499895817472e+00,6.439814405091627805e+02,1.676968512128414353e+06
7.572225617137759102e+00,4.397108847780086371e+00,3.146934793310023792e+00,4.877427258161323387e+00,2.625019213920011030e+00,8.478135712330757912e+00,8.926528824505593818e+00,8.838260338095789592e+00,9.010135246293611289e+00,8.876345457401444428e-01,5.477664262169299435e-03,5.047686188951500341e+00,3.224820447976954885e+00,7.404776152846253012e+00,5.743248469943044654e+01,1.356029367523363049e+01,5.545515970211980772e+01,5.004505340167502148e+00,4.935748699667352191e-01,1.041360819211769417e+01,3.534392869130395520e-01,4.261672057696925364e+00,1.216345676904818731e+02,1.678050573139716173e+06
3.933288042146103169e+00,4.177637659032641615e+00,4.625658765601346367e+00,8.371421859241321428e+00,6.671705538590991802e-01,6.183616972453667593e+00,6.212946973426673125e+00,4.391528759107088398e+00,6.705969425179373111e+00,1.207140123376419183e+00,7.655109710040665372e-03,5.435486940361767161e+00,2.910521614773996291e+00,5.157438132212864623e+00,8.930891416316713105e+01,7.625341682037867486e+01,3.628750258318824962e+01,4.923563780534821355e+00,4.778569462177378879e-01,1.026079691192434495e+01,3.289833126874341374e-01,4.191093687546171509e+00,7.389005889322058920e+02,1.679062130218036938e+06
2.589642354172277727e+00,8.933703587767666932e+00,8.778818927097539415e+00,4.862322013491181316e+00,7.854556829025232112e-01,5.667772975607195285e+00,7.641011473116885888e+00,5.147339813995080782e+00,5.735289686777592877e+00,8.750017888365291263e-01,1.029391562974280722e-02,8.472840039396180245e+00,9.072683725188944726e-01,5.403428907032237660e+00,4.874222698050196811e+01,1.736145445741518145e+01,5.956753885065616316e+01,5.430895174706506623e+00,5.661637639466616800e-01,1.130781910828673453e+01,3.049301121414533244e-01,4.632960944686148608e+00,3.602869831002477099e+02,1.679581022895809729e+06
5.585156197203405171e+00,6.346202944169351490e+00,6.896806247108134613e+00,5.004893602324455237e+00,5.324993406019474129e+00,6.899505219165409819e+00,1.128282828925081693e+00,1.839277204397506749e+00,2.444850997548406735e+00,3.604149207516566200e+00,1.142120154968413043e-03,1.399199578683825385e+00,4.344688861633091648e+00,3.561680455556851754e+00,3.887749072176227116e+01,8.676998043497422941e+01,5.970283514197810604e+01,4.813962782921798578e+00,4.661723397562434479e-01,1.078138122643513874e+01,2.620090371481844094e-01,4.044881170442641505e+00,5.222480405445770657e+02,1.679667378852730384e+06
6.416651518068604787e+00,1.353959303296554451e+00,4.845839558623450394e+00,7.846273168244056961e+00,1.182656041061618479e+00,6.696563650260511480e+00,5.420948895900394859e+00,9.187969195141068468e+00,3.440303065931034965e+00,3.972576218205728260e+00,7.007915642558162905e-03,8.487105882237443666e+00,1.297764630453949630e+00,3.782871802057182542e+00,8.542474368593381939e+01,6.113727215486349564e+01,9.805620292941026150e+01,5.098766484022626777e+00,4.900789341976352076e-01,1.065216539555063591e+01,3.053501787026323688e-01,4.148445725812820228e+00,9.369581226452477267e+02,1.679810028665630147e+06
6.428741431791507033e+00,9.158848608063458130e+00,1.233573050412164029e+00,4.225675614082188503e+00,3.491835561856827752e+00,4.977803287598131732e+00,7.111470241938361525e+00,2.390774050292193476e+00,2.527966682877028415e+00,5.280653485229164446e+00,7.149329479122961198e-03,8.257593246934009645e-01,4.595548366487014924e+00,5.802945751378173256e+00,9.059234885717447128e+01,9.527480740699049022e+01,1.023763890995553112e+02,4.791709234353670688e+00,3.648704500000002904e-01,1.076485721152439190e+01,2.522585942862992092e-01,4.370673625075139235e+00,7.988585446498696001e+02,1.680702268209562870e+06
5.625613070635474777e+00,5.053971495963218707e-01,1.492029200862829141e-01,8.087333172683800697e+00,7.726997132609508157e+00,9.302991367979727144e+00,4.343631388244927116e+00,3.481426351919622686e+00,4.349372963239916956e+00,6.102728387872815574e+00,1.003178788017686403e-02,6.071592379092928482e+00,6.932938695449699651e+00,9.176593173665306580e+00,3.107281379459486814e+01,3.771001840626374957e+01,5.682788515898909765e+01,5.045411978339867431e+00,3.766168660370777244e-01,1.059007608651167054e+01,2.487572198128591705e-01,4.132890178815801896e+00,1.806284741263571334e+02,1.680742920597723918e+06
4.059092203402162369e+00,5.924673218411655284e+00,5.538243730383606511e+00,9.209536585947638798e+00,8.791675811590913270e+00,9.511882912838448334e+00,9.852363345187765020e+00,5.325231936336622063e+00,9.889669764591683787e+00,9.812014256922987343e+00,2.755174474685182103e-04,2.317732981981199814e+00,1.478849080025583573e+00,2.885741138710842257e+00,7.247397551480135292e+01,5.973013190358800983e+01,7.247238695362884187e+01,4.967682132157857922e+00,4.496280624415970317e-01,1.047149383259443489e+01,3.151460813358244462e-01,4.219730385117212101e+00,6.895878294618845530e+02,1.684884371113554807e+06
2.040377365047297609e+00,3.976550031424292975e+00,8.592596042633795506e+00,3.735920220249223878e+00,8.174318002043232667e+00,2.260035121441205330e+00,5.661323430682034363e+00,8.830040048564514521e+00,8.493971783461548242e+00,1.712333128979736330e+00,1.545295165714297668e-03,4.519138313353022518e+00,1.270443094266008099e+00,6.754880990666248586e+00,1.044365424320950808e+01,6.809699434225432668e+00,3.415833733036880204e+01,5.040683210158357852e+00,5.142663946727418223e-01,1.051628723128568765e+01,3.281065034591293950e-01,4.314457499848230349e+00,8.711506073268543560e+01,1.686374980860261247e+06
7.042221754683879453e+00,1.464844675032086041e+00,6.709354090582121621e+00,4.059393777836813655e+00,5.314267175833500279e-01,1.001998823982615328e+01,9.456244880485971116e-01,5.740403035488607308e+00,2.792195718289972817e+00,3.218454437827539261e-01,1.735050710390935100e-02,4.784211243327519902e+00,6.711949844006133148e+00,4.424201922004061593e+00,9.306589527384956284e+01,9.599224281368684331e+01,5.659699947288321198e+01,4.917887653009679561e+00,5.226844303048642226e-01,1.057991832967754142e+01,3.406686811690932126e-01,4.201750122429205980e+00,4.080546094252260900e+02,1.687719457356687635e+06
4.964527340669047994e+00,7.022603614679551853e+00,2.658062086426153936e+00,5.136554719141895653e+00,1.358399181025946589e+00,6.488586700976050281e+00,5.953431033203259837e+00,1.009814947653077333e+01,2.477131179222445301e+00,5.565342382265952459e+00,2.680086879390252818e-03,9.227263654767597245e+00,1.793689820377408983e+00,8.830965344128504313e+00,6.373985125618161618e+01,4.768660133161244374e+01,4.743514885556405858e+01,5.150676162035919603e+00,5.121933455460007112e-01,1.074605462963882374e+01,3.230142837108449516e-01,4.122700208297866098e+00,7.742608538549865216e+02,1.688932243015405722e+06
8.083658253228954038e+00,6.644167752324329435e+00,1.640746982537898635e+00,6.750534311317797354e+00,9.253011428382388104e+00,8.726188601773094078e+00,7.317558039714478824e+00,7.219090097882262524e-01,7.611494147461349336e+00,8.154553988870475223e+00,2.029203013367425912e-03,3.439765613789461884e+00,1.774152948683859421e+00,4.233162246213508340e+00,1.080357133236095812e+01,6.993794921616620286e+01,8.790717763074911772e+01,5.042636624188984840e+00,3.841746954300347405e-01,1.037468395681112021e+01,2.692999282457569366e-01,4.334059390346639340e+00,3.680449266256254646e+02,1.689070342075734632e+06
7.180690847292393819e+00,8.334296873267858174e+00,6.829099305444809254e+00,6.669126039309040799e+00,2.671652740388521075e+00,2.863172140850667624e+00,3.138757232051299972e+00,8.523912122933140267e+00,2.356325003682758101e+00,9.292111900856961926e-01,6.603329343934621898e-03,2.959883971043824058e+00,6.569473191755990094e+00,7.589155619757104176e+00,3.345064852449282000e+01,2.781424890062815436e+01,2.735557983517920277e+01,5.095688764300883911e+00,5.121024813188133074e-01,1.061379524199397295e+01,3.408574829855145483e-01,4.347983499624465509e+00,1.566985666843860088e+02,1.690212911306770053e+06
9.984754312378658625e+00,1.079460026080822255e+00,3.173089444015556815e+00,3.719766699057682757e+00,3.995179522874151790e+00,9.018967669076333848e+00,4.840234403053534251e+00,5.260183480786240651e+00,3.520356646260062172e-01,4.116812550702656281e+00,5.100657108832216220e-04,9.617327125883685213e+00,2.785013531871551429e+00,7.299274568825060427e+00,7.414130304912833935e+01,5.831671884159108288e+01,1.527136091219998448e+01,5.177181308350065514e+00,5.014781551108008495e-01,1.079738437422451192e+01,3.106821637787136603e-01,4.177412190962003891e+00,1.984696399728799179e+02,1.692796621478611603e+06
1.174877580990015602e+00,2.912172495775088965e+00,5.276437146753344409e-01,4.116145287505731609e+00,2.754674853003162283e-01,1.682595657897328456e+00,5.630969819219617811e+00,5.371071735348001752e+00,7.265739117725865448e+00,1.935474983192997100e-01,4.596014877524136517e-03,1.179116137135219455e+00,5.257379929865848567e+00,8.593835765449849617e+00,5.479531709901319658e+01,5.288641019695477752e+01,9.017703250299967976e+01,5.068118201242799437e+00,5.333293044651521431e-01,1.027272728987023065e+01,3.307645211545927610e-01,4.327719516228009766e+00,6.741103292762647925e+02,1.695530755363979843e+06
