as_input,k_b_dcas,k_b_sgrna,k_pt_dcas,k_pt_gfp,k_f_cascomplex_fw,k_f_cascomplex_rv,k_f_ascomplex_fw,k_f_ascomplex_rv,k_f_ascascomplex1_fw,k_f_ascascomplex1_rv,k_f_ascascomplex2_fw,k_f_ascascomplex2_rv,k_p_asrna,k_p_gfpmrna,k_d_dcasmrna,k_d_dcas,k_d_sgrna,k_d_cascomplex,k_d_asrna,k_d_ascomplex,k_d_ascascomplex,k_d_gfpmrna,k_d_gfp,kd_asrna,kd_dcas,n_inducer,n_cascomplex,scale,score
0.000000000000000000e+00,5.580621381344278653e+00,6.363226580925029907e+00,9.959167036699987818e+00,3.114416965730543829e+00,2.673636634047048766e+00,5.336884391774799674e+00,9.315141465503568696e+00,3.556224174130407700e+00,3.758750607604887328e+00,1.288694035724161857e+00,4.291447079370328765e+00,7.489144289144990196e+00,9.202128107329471618e+00,5.959959038990708891e+00,9.760211757472655236e+00,1.815805086121476064e+00,5.231167125194627232e+00,9.932524712285454305e-01,5.941818845372472069e+00,3.477160770375155308e-02,3.723221170269392921e+00,7.421094244767341142e-01,1.449776336018728483e-02,6.013891434935840330e+00,4.304768153147424670e-01,5.000000000000000000e+00,3.000000000000000000e+00,2.699925108074478786e+01,4.022028004232623061e+04
0.000000000000000000e+00,7.849117840589650008e+00,5.428207874995107041e+00,1.995991883772595621e+00,2.247179881433828186e+00,9.846091062603775868e+00,1.744572701721811836e-01,4.361586228834361201e+00,5.710772006865584061e+00,7.995501082135209714e+00,8.719091429798917048e+00,1.502060433027573971e+00,7.905391734154635586e+00,4.817304221565999356e+00,2.901311952735984967e+00,3.559074018859479521e-02,9.325115422222394201e+00,7.420043159323213011e+00,2.501169237737446149e+00,3.031709896122855685e+00,3.018044274603932209e+00,9.420170246947106030e-01,4.185308673579791972e+00,2.971687562371325489e-02,4.576152340416360431e+00,5.755050146673228451e-01,3.000000000000000000e+00,4.000000000000000000e+00,2.578146221517907861e+02,4.025864561531382060e+04
0.000000000000000000e+00,7.310829657912942814e+00,8.879525538907257598e+00,6.097530143156344451e+00,2.846468339560296101e+00,9.174242031440524414e+00,4.835371106887139447e+00,4.282313946474855193e+00,6.941374658695833588e+00,1.509417005386720856e+00,9.915252101445581445e+00,9.097044702235752567e+00,4.869509194148127662e+00,8.387781183197542845e+00,3.300031804426646342e+00,1.310936056627218516e-01,8.089639234458301686e+00,3.704509707434391341e+00,1.544243353961014753e+00,8.325454458711519123e+00,6.400696802613944136e+00,7.369636981861940939e+00,7.853981547485958004e+00,2.934928407310182993e-02,1.213983249322859059e+00,1.798219891686415384e+00,5.000000000000000000e+00,3.000000000000000000e+00,4.205121881318297028e+02,4.032049581877628225e+04
0.000000000000000000e+00,5.513116954100552469e+00,4.845070662084128621e+00,4.050034352501153734e+00,9.506270677011775305e+00,5.791634518338574900e+00,1.857297680361228887e+00,3.150451005475074506e+00,5.853996534080779801e-01,2.053800431763153522e+00,1.938011329034506458e+00,6.541570747870690816e+00,4.187369684432268535e+00,4.324895379483800539e+00,2.016891417348575910e+00,4.562771075596677939e+00,5.086694528101876500e+00,7.920740094818796706e+00,4.769967024506253317e+00,1.598479195368949890e+00,8.406889402897563812e+00,8.623768632318366656e+00,7.752891120836319594e+00,1.895580933524607797e-02,5.670864263692826590e+00,1.129616836332458935e-01,1.000000000000000000e+00,5.000000000000000000e+00,3.425813011279400939e+02,4.044069006925036956e+04
0.000000000000000000e+00,9.607818783552403374e+00,4.408776009031243781e+00,5.562982643044436237e+00,5.253452307293964285e-01,3.286262766061696539e+00,5.134738331456548011e+00,2.921484215245822025e+00,3.225996075610366720e+00,2.397268602034393403e+00,6.767201255473075605e+00,6.704092538398543688e+00,2.632388992087462132e+00,3.612969180072040931e+00,5.586778647982685087e+00,2.862330064927934292e-01,2.133226915866460183e-01,8.054579340315745739e+00,7.286282910917121214e+00,2.493086605356818808e+00,4.608482282446227707e+00,3.444658199699527579e+00,2.085083965338324630e-01,1.213553065695344331e-02,2.308152778213679923e+00,3.734088552082224233e-01,5.000000000000000000e+00,4.000000000000000000e+00,1.852446890465288050e+02,4.045773028985799465e+04
0.000000000000000000e+00,8.999911062906688741e+00,8.946481478269731724e+00,6.400304501101816257e+00,8.559202861775819571e+00,4.299590915686896331e+00,2.522821344911161390e+00,7.112308609366320589e+00,9.274416184195551693e+00,7.277786144304246641e+00,7.519324942037363124e-01,3.803772566839999314e+00,5.292889496098683644e+00,7.440251847406675445e+00,6.172604273270499986e-01,4.740969332496793420e+00,2.030030893937369019e-01,8.154475037771385715e+00,9.434447685892416446e-01,1.072978342487481029e+00,6.815599520355675622e+00,2.270526904155029113e-01,5.835353285371151166e+00,2.698590070811720740e-02,4.503265949915580824e-01,2.098470666154815589e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.634923706886660852e+02,4.048615988726352953e+04
0.000000000000000000e+00,2.365301505508332180e+00,8.861109169246731199e+00,8.482968912100947279e+00,5.112922559221604324e-01,4.585665993103036797e+00,2.261322240034247866e+00,2.138767971038950222e+00,4.323247282195804786e+00,4.295543873344840335e+00,1.935438823660520002e+00,2.943257518382879745e+00,5.429581224176953214e+00,9.192632172704126248e+00,4.505408017420790223e+00,6.075157605846270847e+00,8.564697069970057086e+00,4.639527909820733598e+00,8.345353393588288426e-01,9.506535107947536645e+00,2.479092073986477018e+00,3.295865223090114426e+00,4.242359707256479595e+00,3.214526458545274856e-02,5.116874742383539676e+00,2.772864759089450071e-01,4.000000000000000000e+00,2.000000000000000000e+00,8.506455912930332488e+02,4.054239369506027288e+04
0.000000000000000000e+00,9.570186999106903514e+00,9.529293115633539202e+00,8.466497939668744976e+00,3.876301863395100744e-01,6.207706271936884512e+00,1.967185482140439978e+00,8.212744751463043613e+00,9.349582595725731693e+00,5.554428117937675324e+00,7.712139702810008046e+00,3.417032207334078198e+00,3.444868513814411060e+00,5.553875096370754605e+00,9.429680842999859536e+00,9.198201839673677327e+00,3.289097766116359622e+00,1.916999267571160015e+00,2.070025634201663856e+00,1.635502122851608675e+00,9.931847099270978418e+00,4.191965447631961772e-01,5.142626205174973819e+00,3.570302544334084255e-02,3.491558098903659868e+00,1.109330264123816301e+00,4.000000000000000000e+00,4.000000000000000000e+00,9.490161174570221192e+02,4.066216360529199301e+04
0.000000000000000000e+00,9.421318893370477454e+00,3.567823156127864603e+00,5.376290707947766201e+00,2.823923165857090467e+00,8.345195564405884170e+00,4.801185799905596241e-01,4.484041986381777534e+00,7.963469281072211636e+00,9.317628155511924470e-01,1.652809587079020037e+00,5.883898823004536816e+00,4.608595691338540412e+00,5.371703565192099461e+00,2.988437438879392616e+00,2.009676709853107646e+00,9.582925809275102402e-01,3.606508613698776955e+00,3.347956062689549372e-01,9.999206378835864273e-01,3.289694732508381403e+00,3.696934458135076706e+00,6.785474903361323307e+00,1.063313786013277140e-02,1.907146440500367524e+00,1.147394740205192498e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.387986605980304375e+02,4.073575441693803441e+04
0.000000000000000000e+00,8.587069465388976752e+00,7.316798123579289381e+00,3.203468532817523418e+00,5.664512658511817733e+00,8.057921185144198972e+00,3.374881706607327114e+00,4.775379367555576238e+00,5.321814974366039230e+00,2.624806323883015047e+00,5.734095015113494398e+00,8.673934549851384901e+00,5.892853638236567271e+00,7.892946475140476537e+00,1.140980571714726333e+00,1.894795873830410482e+00,3.888926044348705702e+00,2.123895946854046812e+00,1.298757858218378747e+00,5.591936270939922515e+00,1.554369050861132528e+00,7.393502655004012603e+00,2.286917227334312130e+00,4.756082560821833782e-02,6.690078404711551130e+00,1.037190813629631947e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.320278894817182618e+02,4.077723078553689265e+04
0.000000000000000000e+00,3.087725716516990904e+00,8.036946082478614528e+00,5.811131684083937543e+00,7.841848292361729422e-01,6.947738357604186454e+00,6.246519493545056312e-01,1.643347958448342638e-01,1.963779703646112873e+00,8.454238660671084205e+00,5.710110364023993412e+00,8.768835255681546315e-01,4.406091159328720863e+00,4.310717380207084837e+00,7.370088176266227364e+00,3.349228063299143798e+00,3.138892506980895725e+00,4.460237885956371606e+00,2.033693752619804673e+00,9.251126969720816717e+00,2.485187419186934310e+00,4.757698949900096785e+00,5.851078752913207559e+00,1.757957612766975625e-02,6.104955530497367278e+00,5.165168331121734457e-01,2.000000000000000000e+00,4.000000000000000000e+00,5.774297273115184908e+02,4.082658236397500878e+04
0.000000000000000000e+00,5.957076897827090711e+00,7.312127020725554871e+00,6.949638095724699483e-01,6.756697222061931463e+00,3.708680127582971942e+00,8.162801702613446508e+00,5.837746813713086347e+00,9.951951567385004083e+00,3.010633748272291133e+00,1.665607968137108319e+00,1.784558121981747236e+00,1.857721789696859194e+00,6.950382592757613054e+00,2.448787609728643400e+00,9.408884059820096013e+00,6.931962380765242848e+00,4.953445830143911266e+00,9.695839781698216697e+00,3.274742174329610567e+00,4.820872676100204757e+00,2.287537003564310001e-01,6.517000605824564197e+00,3.320415639785734285e-02,1.055528432001132666e+00,5.830930074091512233e-03,4.000000000000000000e+00,2.000000000000000000e+00,1.625148837846454910e+02,4.082787896854784776e+04
0.000000000000000000e+00,6.849106528509122604e+00,9.902623962748627662e+00,7.939516109007577427e+00,6.975132371893097094e+00,9.068670567927052062e+00,1.341217719300944244e+00,1.083797583621696647e+00,2.293873381055561822e+00,6.133921319763171454e-01,7.659466893080259631e+00,5.297401150437189621e+00,2.431450823463177091e+00,3.675888358230328112e+00,8.579264931468250088e-01,3.901846496340355852e+00,9.422578608976035774e-02,1.512146270722974695e+00,6.811255154820958779e-01,1.496906677358018856e+00,2.172833333941182610e-01,5.987635460005843235e+00,4.668035971205607204e+00,4.426089367838064587e-02,1.870879925745930761e+00,3.056237923562159065e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.363470302839468218e+02,4.086138843445606472e+04
0.000000000000000000e+00,7.671694278114318699e+00,4.865819535098784065e+00,9.495648892565608179e+00,2.053938790831074890e+00,7.270176979263158756e+00,1.899801431290416787e+00,5.124482918628857853e+00,3.416324795432150285e+00,3.900151858514396608e+00,6.383731319379709390e+00,1.451865059398599556e+00,2.991051083529796983e+00,6.762542694671448196e+00,8.868301815442835689e+00,9.172982225597005268e+00,5.626319696366386403e+00,6.612239257440482021e+00,1.322343086046334770e+00,8.043476686579923651e+00,9.058456916216552912e+00,9.818390181800499050e+00,4.550607716112925694e+00,1.919071593678095544e-02,7.571056940590414897e-01,5.634022737345978360e-01,3.000000000000000000e+00,2.000000000000000000e+00,7.682613824393786217e+01,4.097632531947225652e+04
0.000000000000000000e+00,8.024057564005216747e+00,3.077194845740960805e+00,4.784028010473937442e+00,4.158098457508728529e+00,1.610285744131860763e+00,1.619499519572590307e+00,3.119725027675908091e+00,2.173151379933597305e+00,1.400380673780196705e+00,3.642756822740680800e+00,5.924794574568791106e+00,8.278224983088351419e-01,4.321116968967501748e+00,8.984456843449619257e+00,9.499615031357530048e-01,3.162885457202111450e+00,1.502481361710559793e-01,2.051065092135924584e+00,1.718546149401146472e+00,5.060018974264428593e+00,8.010560022638866684e+00,8.807581875083791090e+00,2.726817111895080137e-02,1.191555432224719047e-01,4.880394195435424076e-01,4.000000000000000000e+00,3.000000000000000000e+00,8.060162179738209431e+01,4.100225936533105414e+04
0.000000000000000000e+00,8.638421130765484790e+00,8.877636793504240842e+00,8.171940716478220068e+00,6.257193887358390327e+00,9.269754734491344905e+00,1.627496869014338099e+00,8.954463744751516074e+00,9.745981637126392982e+00,9.709318452332089677e+00,2.302274038038739423e+00,8.579059024804307043e+00,8.052422891680663497e+00,9.999637479360922399e+00,7.059516514242161200e+00,3.658572333262422482e+00,3.687006253101577702e+00,1.582766951325506044e+00,2.455679738649115151e+00,2.498006222195787274e+00,1.029920242094668703e+00,3.275192493075276712e+00,7.848479504869018797e+00,3.857185597112645220e-02,7.361804860974009657e+00,2.006694048582903900e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.941333048179575371e+01,4.100227100859156053e+04
0.000000000000000000e+00,4.026855822578395916e+00,6.022162974466879426e+00,9.904654050331226145e+00,8.653388415067167827e+00,5.283197012059213549e+00,6.102533937197409664e+00,8.193851637663465581e+00,6.361564711588663990e+00,6.261246979333057183e+00,9.931427983664015358e+00,4.148819047644813018e+00,2.085014999374484201e+00,6.453446398720440236e+00,3.046147136203032346e-01,7.701709081738643548e+00,1.052884753677921559e+00,5.387490992841329623e-02,8.924357707343185453e+00,8.699291953393274213e+00,5.375050721034613233e+00,8.600381021290848693e+00,9.287018202643956277e-01,4.481069465057919109e-03,5.378063597193471601e+00,3.016650784693062914e-01,4.000000000000000000e+00,4.000000000000000000e+00,2.432324685533827164e+02,4.101835184995732561e+04
0.000000000000000000e+00,7.736111502697593956e+00,7.201178234410455126e+00,5.435827187128627891e+00,8.956333791041297676e-01,2.845491133337651135e+00,4.873393129185981998e+00,6.783964815022145434e-01,8.316488440109850444e+00,5.690641021942055566e+00,9.089398565730506974e+00,4.156286358457830787e-01,3.229833207568514553e+00,8.176126912128635738e+00,8.277127174104832008e+00,7.033390237801235401e+00,2.329877203390515295e+00,9.330642715819527311e+00,2.369569263498461087e-01,9.601699666716791981e-01,5.360226676462275464e+00,4.103468633109273789e+00,8.224786966276866451e+00,3.361127738567967760e-02,4.730221408188722165e+00,1.250740134558779859e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.213577046676524560e+02,4.107088546192472859e+04
0.000000000000000000e+00,5.703955627292288888e+00,7.563369128841398448e-01,7.835785239273088010e+00,1.215633348531475422e+00,9.890225707587282145e+00,5.695174350937229235e+00,6.685369457255416314e+00,5.062649301376779043e+00,5.034501389103760438e+00,2.327708271397118445e+00,4.424269875223049375e+00,1.269700843694731240e+00,9.773772475947716032e+00,1.442537157232274270e+00,9.719690838764355467e-01,9.225842747238493402e+00,4.895442908419303407e+00,3.910196056421678446e+00,7.398580440251550705e+00,5.746729105377652580e+00,2.129779864704208325e+00,2.796822809794226039e+00,6.134285877344839745e-03,8.086576476202943509e-01,1.031299237743657643e-01,1.000000000000000000e+00,4.000000000000000000e+00,4.587530157831617430e+02,4.118979580965353671e+04
0.000000000000000000e+00,6.114709912136392589e+00,6.469342311214080432e+00,9.658417723814503475e+00,7.145387515271551138e+00,9.640318536675142269e+00,9.846195421629017730e+00,2.952720338074974915e+00,3.556232349982432872e+00,6.455760105388839598e+00,5.856871650712187627e-01,3.656554761188436586e+00,7.311841848618152451e-01,7.412748758336905830e+00,3.608854802741155332e+00,2.452456836091925663e+00,5.624259901445719523e-01,9.040167985746712986e+00,3.319956783538037026e+00,5.107168662497278966e+00,5.688277003614182981e+00,7.934392519589382076e+00,7.202163915906107050e+00,1.570052722140800189e-02,1.790986192508143615e+00,1.111165736104134272e+00,3.000000000000000000e+00,2.000000000000000000e+00,8.541094145401648063e+01,4.122347983708487300e+04
0.000000000000000000e+00,4.233918172510403366e+00,6.884059953205415638e+00,2.226651210619777110e+00,4.114279851240567609e+00,6.682486370438081913e+00,1.522742914522291047e+00,2.929031134356340882e+00,9.336739912256958318e-02,4.112754328428784412e+00,9.622589415435736981e+00,1.688577150709321906e+00,1.769142014692983933e+00,4.091588402609161790e+00,2.942703689787084187e+00,9.118164984471199830e-01,7.816073418576754861e+00,4.599626156591991588e+00,2.422732319593292605e+00,8.146118484778979152e+00,2.614283980184882061e+00,5.188754478955264204e+00,6.562194395930209367e+00,1.213324649812212545e-02,6.016852784630684070e-01,3.724861303129906598e-01,3.000000000000000000e+00,3.000000000000000000e+00,2.213901169278297516e+02,4.125995828123937827e+04
0.000000000000000000e+00,4.566072886093068384e+00,7.357427577879177782e+00,6.524792608637439706e+00,4.112323103722024698e+00,5.145274977509071590e+00,3.228665628757992345e-01,1.998606188835762909e+00,2.107372561923004373e+00,1.535999297301692934e+00,4.103991836572384422e+00,5.635414374372476942e+00,1.258257963999608320e+00,9.233898881401255920e+00,5.232775506864293380e-01,2.337748721861831136e+00,6.016280857306341545e+00,3.343401618694577415e+00,8.061249449854816618e+00,5.435242537581481237e+00,6.010071809317248714e+00,7.888643438583257783e+00,1.080233725495016728e+00,3.890260753189082182e-02,4.140711075965568533e+00,3.375419590859636276e-01,1.000000000000000000e+00,4.000000000000000000e+00,3.118198730550683990e+02,4.126625640625008964e+04
0.000000000000000000e+00,8.573965097210008324e+00,7.291298863584526835e+00,7.391115584968845020e+00,2.623785269927938035e+00,8.900201020930129658e+00,3.145486146761293234e-01,3.465456598899167240e+00,2.304899131767479847e+00,3.897477244971137011e+00,1.614777950899504599e+00,2.336106736396716510e+00,1.485435637327256364e+00,6.740988204462225575e+00,2.805143745890627649e+00,4.469548333702912934e+00,6.675731770290812328e+00,5.607675547082087597e+00,2.972562342169176031e+00,8.554304224181164429e+00,3.043152443043227962e+00,8.620760197790232837e+00,7.061359251458253716e+00,1.509635243562601828e-02,3.330375031288866694e+00,6.591060437366091929e-01,4.000000000000000000e+00,2.000000000000000000e+00,5.337801913017713105e+02,4.128167350957389863e+04
0.000000000000000000e+00,8.454807775893153021e+00,4.716783423268323006e+00,6.305233845091082756e+00,1.564009292057561451e+00,4.490247503569148257e+00,5.755633457942439080e+00,1.251440687483188707e+00,4.973424437919481633e+00,8.052735825914613343e+00,3.384253885992435151e+00,1.330939133568191046e+00,6.889320510240376727e+00,8.317173396998256862e+00,5.039205469301748508e+00,6.557270129074246334e+00,7.955498193365641235e+00,1.836841702176408075e+00,2.204285120700338663e+00,9.399582456436728961e+00,4.269097352933996170e+00,1.747511632087756228e-01,1.790456824672418845e+00,9.103299720793066319e-03,1.482544178405443835e+00,1.809780328930414572e-01,4.000000000000000000e+00,3.000000000000000000e+00,2.244068187864544086e+02,4.129190281080757995e+04
0.000000000000000000e+00,8.848954081750250111e+00,5.525350988611644532e+00,6.098229053186694060e+00,1.188848910514503920e+00,4.602524156152750123e+00,2.386369165698214445e+00,1.853535817100505190e+00,9.990196899716227819e+00,6.655552150560311020e+00,9.977590598657087639e+00,9.546879894474349371e+00,4.611501342455270880e+00,9.940276227654782915e+00,3.968520029982719244e+00,4.621055243453497496e+00,9.327376794259466530e-01,9.329200873402268002e+00,4.873004226466611577e+00,7.997341413875110661e+00,7.497116648540869122e+00,7.412803692300594882e+00,3.409946622621132573e+00,3.819933737512457711e-02,4.430695438095984429e+00,4.744078055526582127e-01,5.000000000000000000e+00,4.000000000000000000e+00,2.684369431961300734e+02,4.136450982400909561e+04
0.000000000000000000e+00,6.952574119017628007e+00,2.213056407585753060e+00,9.989214214064531916e+00,3.268870918062821929e+00,1.545172790155110443e+00,1.816099040819641131e+00,7.807820400397449845e+00,4.094499419238001536e+00,4.020015288780803608e+00,5.137220851355475126e+00,1.444213675201277303e+00,5.013012991124545792e+00,2.897280524706735250e+00,1.642693338095070121e+00,1.583455560308880461e+00,8.569913090293166391e+00,6.159644845557087578e+00,7.312384872816513059e-01,6.588294387697576582e+00,3.452811678934688988e+00,7.351895020535630820e+00,1.613052232161749089e-01,3.726004280359252602e-02,1.676417032181116928e+00,2.431068038917515994e-01,2.000000000000000000e+00,3.000000000000000000e+00,6.154701796413159798e+01,4.140482743527432467e+04
0.000000000000000000e+00,8.024592026880373652e+00,3.039233894627660693e+00,9.643035446959975943e+00,9.920941947304058317e+00,6.430749673721230408e+00,6.535322896341276611e+00,7.541967817469745761e+00,6.831661574999323694e-01,9.533884478922523442e+00,1.860034463507207247e+00,6.383242369307960296e+00,8.477949664129793561e+00,1.950466385514209700e+00,1.454822378476312350e+00,4.732318185498940899e+00,1.366834035972900763e+00,5.538151640785082819e+00,8.093335088064621985e+00,1.463382909781447916e+00,4.206832941123424874e+00,1.924849080139720003e-01,3.768682078149503845e+00,1.791718537454782892e-02,5.303291195520189127e+00,1.734711335540018440e-01,2.000000000000000000e+00,3.000000000000000000e+00,1.443659237540243510e+02,4.156443631784083846e+04
0.000000000000000000e+00,3.382807737591364994e+00,9.345823139961751735e+00,7.536129446460990700e+00,1.827605560699179899e+00,1.702605317636954219e+00,4.419263207343854027e+00,4.442274293698368126e+00,7.724628024696147399e+00,6.870210888961736373e+00,2.288713735239848557e+00,4.754143184379748810e-01,5.856894153091512401e+00,7.541103296683212776e+00,5.996251647464863943e+00,9.323907550903636210e-01,6.862078155898608534e-02,8.221799026993964477e-01,1.082132163319099893e+00,8.218998007298269570e+00,3.012339504809684154e+00,2.611017300102668415e+00,4.652483560646787808e+00,4.885551906807424419e-03,8.259544162034440973e+00,2.134857567802828537e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.848411749724564856e+02,4.159752305429812259e+04
0.000000000000000000e+00,5.757248967088492542e+00,6.441853384973937224e+00,5.527380606479781022e+00,3.423254927329714814e+00,4.397439890877312685e+00,4.992632298489332321e+00,7.653437119364554952e+00,5.438951121440841696e+00,9.819692843317040953e+00,3.980189871223844822e+00,8.073522394930842339e+00,7.813063933236286118e+00,5.223618651506567012e+00,6.517703487962814179e+00,3.702914372574225510e+00,2.633379399334074833e+00,2.355747395542844291e+00,2.141251966107270199e+00,8.220701718904271260e+00,8.353924035024903105e+00,2.660891596971090012e-01,7.561467665893990109e+00,6.704952123635785554e-04,1.049887113035246733e+00,6.468758256956457231e-01,2.000000000000000000e+00,5.000000000000000000e+00,8.369365373870219571e+01,4.170277996590508701e+04
0.000000000000000000e+00,4.935742390060819496e+00,7.980568764775737733e+00,8.487142971550337478e+00,6.870312051098820483e+00,6.871489658932147471e+00,7.271278720442697630e-01,4.416677310570655379e+00,6.653445051375761921e+00,9.208953455155691969e+00,3.124767423459353211e+00,3.041683714939807714e+00,5.917506053400649613e+00,2.712617379441248477e+00,1.251400309805716482e+00,8.040212576240488573e+00,2.826604995196870806e+00,5.654386351242203013e+00,3.993932368161868585e+00,9.359137054262742339e+00,5.053216360854905886e+00,1.813504065826042344e-01,5.657472999173163153e+00,4.917237263211235443e-02,2.379119061694535908e+00,3.553020971425857599e-01,4.000000000000000000e+00,4.000000000000000000e+00,5.008269576590140559e+02,4.171859993987173948e+04
0.000000000000000000e+00,4.415640178403496208e+00,4.346047085190143378e+00,3.097184139469455033e+00,1.571039843888881515e+00,3.198793544503768072e+00,7.817840707780188581e+00,7.945237247945790671e+00,8.801557110352058455e-01,7.149301408317143114e+00,2.663143796028958565e+00,4.858044538897000053e-01,2.972661908785633744e-01,5.304535321944114479e+00,4.825619701954585672e+00,7.248826025151173802e-01,5.838829538706075795e+00,2.063110952104623974e-01,3.000954682713470767e+00,9.243638722302522481e+00,2.776560066854484976e+00,8.580794965902965643e+00,2.388327374971080386e-01,6.195833778169367034e-03,2.372640594942572179e+00,4.003990370345428262e-01,3.000000000000000000e+00,1.000000000000000000e+00,5.039706426133209050e+01,4.180698818818319705e+04
0.000000000000000000e+00,8.283702394183163342e-01,6.922946159869767691e+00,2.585671354466177796e+00,3.572273617892543829e+00,3.784006843530956843e+00,8.760346261566240855e+00,2.397118148222756151e+00,7.457091643083012533e-01,7.762041424883682872e+00,7.221193612659873473e+00,4.376075681267522555e+00,1.626286996745142766e+00,3.344830294708119212e+00,1.269564517862838748e+00,1.843671289333248309e+00,2.678772796679727008e-01,6.353058032054078375e+00,1.389253786987947104e+00,3.324440064702504749e+00,3.188877214986616693e+00,1.887024111844260110e+00,9.517435565291840760e+00,4.322003903683487719e-02,4.171569605919864365e+00,7.231442172644941824e-02,4.000000000000000000e+00,2.000000000000000000e+00,8.673747677444166584e+02,4.188458414495790930e+04
0.000000000000000000e+00,6.735887828320219484e+00,9.450691086233018012e+00,9.876693599368351784e+00,1.958894248419644768e+00,9.679534502334666612e+00,3.432660270666547220e+00,1.403591225347005089e+00,1.902452440293704861e+00,4.312522761701913510e+00,4.073535796421419164e+00,2.121350843742444869e+00,8.933707934653090987e+00,7.863640806297792274e+00,3.652358162512031381e+00,9.929780005255260278e+00,8.643351207984560247e+00,8.222890437372264438e-01,1.063214067649699279e-01,2.709301503306230430e+00,7.690097937121691096e+00,9.239892979740835344e+00,7.488584561493350833e+00,7.658946952837548255e-03,1.272903164837167145e+00,1.277970044024747676e+00,4.000000000000000000e+00,2.000000000000000000e+00,3.368847773583050866e+02,4.191363284729623410e+04
0.000000000000000000e+00,6.896856504543722011e+00,8.395942178196929007e+00,5.419984996959357204e+00,3.016005119664216139e+00,7.257645130350203644e+00,1.431431630336351901e+00,2.041814732555327527e+00,4.142519982415672430e+00,9.891619182381843345e+00,4.914727734935712133e-01,1.212993207701769771e+00,6.879609525437281548e+00,5.869234251406430403e+00,3.619801787915273739e+00,3.600044902632559829e+00,4.103970449125931452e+00,4.108272275957199682e+00,9.206232955634236603e+00,8.564372928487269832e+00,2.681100004046876872e+00,5.829416760204737535e+00,7.194547618994308280e+00,3.154149556188802495e-02,2.803545872718761434e+00,2.974370720031120352e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.974546043920214515e+02,4.191418238386175653e+04
0.000000000000000000e+00,8.410897625198730410e+00,7.709283067384369303e+00,7.788787856327915371e+00,1.449186003280326096e+00,9.584929998850148181e+00,3.404897651197256625e+00,7.566810569962394872e+00,4.550673306481053615e+00,1.887557277803272093e+00,4.573271841776384683e+00,4.570543376820504378e+00,8.812031119010531599e-01,8.501290648219633539e+00,3.723449593966615012e+00,1.482958575790403577e+00,2.571503612146440076e+00,2.484494208603992060e+00,2.905983075861552578e+00,3.229438819166094987e+00,7.276480950864645969e+00,6.808078333853031516e+00,8.454006574388131412e+00,2.077441653161022847e-02,4.619198323953758845e+00,1.557170670367956866e+00,3.000000000000000000e+00,3.000000000000000000e+00,6.137014438613393850e+02,4.194762313056874700e+04
0.000000000000000000e+00,5.937457779733561480e+00,8.759487386139980458e+00,6.131301093974527383e+00,4.667879649468683390e+00,7.067996166436365968e+00,2.833273747416109600e+00,2.740371091523564395e+00,3.639877894218976007e+00,5.033242624543804444e-01,7.344507566288544176e+00,3.947330811207947043e+00,3.603514863541680935e+00,7.396976047677091159e+00,3.243123895045302518e+00,7.345022167407534219e+00,2.273097856309322484e+00,7.156413698606657547e+00,4.411454928947641463e+00,1.102103212745386029e+00,3.705269459127602527e+00,3.721444442805265762e+00,6.674378629525043571e+00,1.581193371517587015e-02,4.493243669220328584e+00,2.974447095424040954e-01,2.000000000000000000e+00,5.000000000000000000e+00,3.524146715705861652e+02,4.202625709553368506e+04
0.000000000000000000e+00,7.180901928408416346e+00,4.258009585916814110e+00,6.587790057301672775e+00,1.154568750564056057e+00,5.437934306937401985e+00,7.367601306751697443e+00,2.737619458249946014e+00,8.666532385494560842e+00,1.585894730143821096e+00,3.590663478708876699e+00,9.383573435600023771e+00,2.931068585119154690e+00,3.025632911860439034e+00,4.878601490953193398e+00,1.635537817980863950e+00,1.390424033146038241e+00,1.188097934662855765e-01,1.922249561843452081e+00,4.403722572003240465e+00,9.797810582374534505e+00,7.384798549335021001e+00,5.041158637911153484e+00,1.929508950890387875e-02,3.628480582320388947e+00,8.107118381692242082e-01,5.000000000000000000e+00,4.000000000000000000e+00,6.082388349861906818e+02,4.209062219849346002e+04
0.000000000000000000e+00,7.653476431238025235e+00,8.489050869358294449e+00,3.130490656586887521e+00,1.156327956533697243e+00,8.636547609722921237e+00,4.291451819799825707e+00,5.017215216747443307e+00,2.030095764898872945e-01,2.213812745005023785e+00,6.328539356767949542e+00,3.067226571689439130e+00,4.479334820058924471e+00,5.879910500479406998e+00,5.944555172753755556e+00,5.193124697694701197e+00,1.641423481720885924e+00,4.397040214109217082e+00,8.322366185672242622e+00,3.393320946188755904e+00,8.478582509255989663e+00,8.921639973481767072e+00,4.224353438179120346e+00,4.588597247223817621e-03,4.021625323807583641e+00,2.383931440493501086e-01,2.000000000000000000e+00,3.000000000000000000e+00,2.751087858144181837e+02,4.211853827333119989e+04
